gene,p_value,slope,ctrl,condition,p_value_adj,age_group,dataset,comparison,cell_type
AEBP2,0.4554700325544536,0.030912535808625654,PBS,IL-10,0.6912238874329912,All age groups,parsebioscience,IL-10,CD8T
AHCTF1,0.7153505143265844,-0.010825318395555833,PBS,IL-10,0.8879846943540685,All age groups,parsebioscience,IL-10,CD8T
AHR,0.08570271365500977,-0.10634021387388165,PBS,IL-10,0.2067934575016116,All age groups,parsebioscience,IL-10,CD8T
AKAP8L,0.09489940677912592,0.057879835940005585,PBS,IL-10,0.22229154522719172,All age groups,parsebioscience,IL-10,CD8T
AKNA,0.3098826639162441,0.1611859668546692,PBS,IL-10,0.5496272763288116,All age groups,parsebioscience,IL-10,CD8T
ANKZF1,0.7973339232916009,-0.03004347716380855,PBS,IL-10,0.9305921096792447,All age groups,parsebioscience,IL-10,CD8T
ARHGAP35,0.07396405145021857,0.20557318318472062,PBS,IL-10,0.18642401271955675,All age groups,parsebioscience,IL-10,CD8T
ARID2,0.031368415340215436,0.13058176583243988,PBS,IL-10,0.10165253392205152,All age groups,parsebioscience,IL-10,CD8T
ARID5A,9.093466541347003e-08,-0.2625480181747469,PBS,IL-10,7.838568158641116e-06,All age groups,parsebioscience,IL-10,CD8T
ARID5B,0.8829390344916688,-0.021828896640911078,PBS,IL-10,0.9490520026248621,All age groups,parsebioscience,IL-10,CD8T
ASCL2,0.8181429174031666,-0.04486227353154332,PBS,IL-10,0.9305921096792447,All age groups,parsebioscience,IL-10,CD8T
ASH1L,0.06375556344105855,0.20100767777947134,PBS,IL-10,0.17282168454777505,All age groups,parsebioscience,IL-10,CD8T
ATF2,0.0022255095149916818,0.22434339654669133,PBS,IL-10,0.014533251529718407,All age groups,parsebioscience,IL-10,CD8T
ATF3,1.4397029431210683e-06,-0.29633491375918247,PBS,IL-10,6.393477098632158e-05,All age groups,parsebioscience,IL-10,CD8T
ATF4,0.0030124629527443205,-0.2870658346478088,PBS,IL-10,0.01664905825735877,All age groups,parsebioscience,IL-10,CD8T
ATF6,0.7735889585873823,0.03157942111117036,PBS,IL-10,0.9235923577594508,All age groups,parsebioscience,IL-10,CD8T
ATF6B,0.006382544264226692,0.25899272729862827,PBS,IL-10,0.027508765778817043,All age groups,parsebioscience,IL-10,CD8T
BACH1,0.26086928092795303,-0.06858444002344277,PBS,IL-10,0.48362286472292126,All age groups,parsebioscience,IL-10,CD8T
BACH2,0.1449006745384629,0.37182945368045833,PBS,IL-10,0.31701619657907365,All age groups,parsebioscience,IL-10,CD8T
BATF,0.3900272464180926,-0.14059653019807808,PBS,IL-10,0.6391701262593077,All age groups,parsebioscience,IL-10,CD8T
BAZ2A,0.01575477354759273,0.25195087297165575,PBS,IL-10,0.057061406714390486,All age groups,parsebioscience,IL-10,CD8T
BAZ2B,0.021832474760719305,0.2059496581819899,PBS,IL-10,0.07712948050713131,All age groups,parsebioscience,IL-10,CD8T
BBX,0.1242101913042162,0.06968172000263556,PBS,IL-10,0.27738130804205796,All age groups,parsebioscience,IL-10,CD8T
BCL11B,0.3123153217643825,0.21551329182910461,PBS,IL-10,0.5516717363952821,All age groups,parsebioscience,IL-10,CD8T
BHLHE40,0.6485613701174754,-0.09077811776239879,PBS,IL-10,0.8522254589043655,All age groups,parsebioscience,IL-10,CD8T
BNC2,0.001648563037621313,0.376369877142802,PBS,IL-10,0.01201136177426998,All age groups,parsebioscience,IL-10,CD8T
BPTF,0.00012588208858415855,0.3279801829254319,PBS,IL-10,0.0018085060059924113,All age groups,parsebioscience,IL-10,CD8T
CARF,0.4251506288140646,-0.07790304130494863,PBS,IL-10,0.6736761802164039,All age groups,parsebioscience,IL-10,CD8T
CASZ1,0.006009358158666794,0.26859023528007925,PBS,IL-10,0.02670137491118957,All age groups,parsebioscience,IL-10,CD8T
CC2D1A,9.531704360392214e-05,0.2926084008855681,PBS,IL-10,0.001416608475630705,All age groups,parsebioscience,IL-10,CD8T
CDC5L,0.005834524167234897,0.1701559094652311,PBS,IL-10,0.02670137491118957,All age groups,parsebioscience,IL-10,CD8T
CEBPA,0.03597985111398589,0.24766237852565398,PBS,IL-10,0.11156342323833036,All age groups,parsebioscience,IL-10,CD8T
CEBPB,0.9956261804139842,0.0005564040779400721,PBS,IL-10,0.9956261804139842,All age groups,parsebioscience,IL-10,CD8T
CEBPD,0.42438690962549297,0.10234891227843161,PBS,IL-10,0.6736761802164039,All age groups,parsebioscience,IL-10,CD8T
CEBPG,0.004212936252340447,0.19059077911538483,PBS,IL-10,0.02076322617669894,All age groups,parsebioscience,IL-10,CD8T
CEBPZ,0.7410430524461205,0.014224714909119139,PBS,IL-10,0.902230383062932,All age groups,parsebioscience,IL-10,CD8T
CENPX,0.044818724757785235,0.07303277313524696,PBS,IL-10,0.13414493312920442,All age groups,parsebioscience,IL-10,CD8T
CGGBP1,0.07759961296539766,0.07240160394623456,PBS,IL-10,0.19080446488726724,All age groups,parsebioscience,IL-10,CD8T
CHCHD3,0.02480755789690308,0.07501048759887431,PBS,IL-10,0.08418942876823014,All age groups,parsebioscience,IL-10,CD8T
CREB1,0.7989959924225911,0.01925877253644581,PBS,IL-10,0.9305921096792447,All age groups,parsebioscience,IL-10,CD8T
CREB3,0.598271844778359,0.02259107585094551,PBS,IL-10,0.8057973909358523,All age groups,parsebioscience,IL-10,CD8T
CREB3L2,0.022278092152583168,0.2087325487953874,PBS,IL-10,0.07785311479474213,All age groups,parsebioscience,IL-10,CD8T
CREBL2,0.17453854735978114,-0.15640426159340468,PBS,IL-10,0.3582195900574556,All age groups,parsebioscience,IL-10,CD8T
CREBZF,0.034891974521751225,0.07247792042977426,PBS,IL-10,0.10976964247353853,All age groups,parsebioscience,IL-10,CD8T
CREM,3.943800939307681e-06,-0.3419396440802657,PBS,IL-10,0.00012141272891725789,All age groups,parsebioscience,IL-10,CD8T
CSRNP1,9.271675998943598e-05,-0.29837552556189995,PBS,IL-10,0.001416608475630705,All age groups,parsebioscience,IL-10,CD8T
CTCF,0.00041331183019224234,0.13934874837018832,PBS,IL-10,0.003958608862507922,All age groups,parsebioscience,IL-10,CD8T
CUX1,0.5240880538706824,-0.03802024128299635,PBS,IL-10,0.7661954305094608,All age groups,parsebioscience,IL-10,CD8T
CXXC5,0.12416472891914139,0.19579987217381276,PBS,IL-10,0.27738130804205796,All age groups,parsebioscience,IL-10,CD8T
DBP,0.9173970440006317,0.012221379956733853,PBS,IL-10,0.9597041892336705,All age groups,parsebioscience,IL-10,CD8T
DDIT3,0.0006114349343146056,-0.2455502474555686,PBS,IL-10,0.005167224640972452,All age groups,parsebioscience,IL-10,CD8T
DEAF1,0.2449069002360248,-0.13232689521032587,PBS,IL-10,0.4670569646094101,All age groups,parsebioscience,IL-10,CD8T
DMTF1,0.012796468614457714,0.11474824296574906,PBS,IL-10,0.04850742515197207,All age groups,parsebioscience,IL-10,CD8T
DNMT1,0.5479568582577462,-0.05259071761460882,PBS,IL-10,0.7820179003612205,All age groups,parsebioscience,IL-10,CD8T
DR1,0.022475136220510283,0.20336388688659146,PBS,IL-10,0.07785311479474213,All age groups,parsebioscience,IL-10,CD8T
DRAP1,0.004586373688486576,-0.35358652726389095,PBS,IL-10,0.021722275381733124,All age groups,parsebioscience,IL-10,CD8T
E2F3,0.568050928450226,0.02468255396269983,PBS,IL-10,0.789965560454561,All age groups,parsebioscience,IL-10,CD8T
E2F4,3.643510443536311e-06,0.2507879688891,PBS,IL-10,0.00012079638470493463,All age groups,parsebioscience,IL-10,CD8T
EEA1,0.5772449876820782,0.06853875480951216,PBS,IL-10,0.789965560454561,All age groups,parsebioscience,IL-10,CD8T
EGR1,7.44628844782559e-06,-0.29110569591582913,PBS,IL-10,0.00018878531300075467,All age groups,parsebioscience,IL-10,CD8T
ELF1,0.9943823437776242,-0.0004503728678891355,PBS,IL-10,0.9956261804139842,All age groups,parsebioscience,IL-10,CD8T
ELF2,0.00038206486728864703,0.27045024551170305,PBS,IL-10,0.0038295339023582996,All age groups,parsebioscience,IL-10,CD8T
ELF4,0.01222930195210384,0.30728216134766345,PBS,IL-10,0.04748494721943023,All age groups,parsebioscience,IL-10,CD8T
ELK3,0.002537512769114279,0.24839041502971163,PBS,IL-10,0.015403774697017664,All age groups,parsebioscience,IL-10,CD8T
ELK4,0.6552320699681172,-0.045706589732738674,PBS,IL-10,0.8548300523823469,All age groups,parsebioscience,IL-10,CD8T
EOMES,0.61105207793913,-0.09039024937492968,PBS,IL-10,0.8204468710023832,All age groups,parsebioscience,IL-10,CD8T
ESR2,1.7992836872521822e-05,0.20660815882547667,PBS,IL-10,0.00033717011704595244,All age groups,parsebioscience,IL-10,CD8T
ETS1,0.053314568548708856,0.28388228285289074,PBS,IL-10,0.1541076355401537,All age groups,parsebioscience,IL-10,CD8T
ETV3,0.3813696632530653,-0.05410598976976537,PBS,IL-10,0.6346344589269157,All age groups,parsebioscience,IL-10,CD8T
FAM200B,0.43159492349896955,-0.11116417484347821,PBS,IL-10,0.6771514622859434,All age groups,parsebioscience,IL-10,CD8T
FLI1,0.00026095067814644614,0.19722121566168527,PBS,IL-10,0.0030397227643545483,All age groups,parsebioscience,IL-10,CD8T
FOS,0.8516875854829787,-0.02590185130025764,PBS,IL-10,0.9431532907081479,All age groups,parsebioscience,IL-10,CD8T
FOSB,0.18692902206854722,-0.1479091976096952,PBS,IL-10,0.3764785444464666,All age groups,parsebioscience,IL-10,CD8T
FOSL2,0.8394578387610445,-0.02612878343627672,PBS,IL-10,0.9431532907081479,All age groups,parsebioscience,IL-10,CD8T
FOXJ1,0.0579930196523934,-0.19847696952199642,PBS,IL-10,0.16230513941676336,All age groups,parsebioscience,IL-10,CD8T
FOXJ3,0.4353087778598683,0.04163990731182233,PBS,IL-10,0.6771514622859434,All age groups,parsebioscience,IL-10,CD8T
FOXK1,0.3681631085967976,-0.04323531884702157,PBS,IL-10,0.6184458266415713,All age groups,parsebioscience,IL-10,CD8T
FOXN2,0.0042875339436802915,0.258076283643291,PBS,IL-10,0.02076322617669894,All age groups,parsebioscience,IL-10,CD8T
FOXN3,0.0019387411631651595,0.23002176574335953,PBS,IL-10,0.013447600886420797,All age groups,parsebioscience,IL-10,CD8T
FOXO1,0.46993256463756805,0.1412248764591954,PBS,IL-10,0.7106699486273398,All age groups,parsebioscience,IL-10,CD8T
FOXO3,0.00044586246512369167,0.36013396229262173,PBS,IL-10,0.0040034733847564815,All age groups,parsebioscience,IL-10,CD8T
FOXP1,0.15789772943735458,0.34996184557880466,PBS,IL-10,0.3338053140329061,All age groups,parsebioscience,IL-10,CD8T
GATA3,0.01287352673866789,-0.12636718296696528,PBS,IL-10,0.04850742515197207,All age groups,parsebioscience,IL-10,CD8T
GATAD2A,0.03455814723030842,0.1379322300552388,PBS,IL-10,0.10951883423722743,All age groups,parsebioscience,IL-10,CD8T
GATAD2B,0.8894152603078174,0.004657263431089284,PBS,IL-10,0.9535770576932072,All age groups,parsebioscience,IL-10,CD8T
GFI1,0.6683340423638325,0.060812467558918816,PBS,IL-10,0.8579131386478176,All age groups,parsebioscience,IL-10,CD8T
GLIS3,0.9401769486140488,0.011644097109627079,PBS,IL-10,0.9740775597419592,All age groups,parsebioscience,IL-10,CD8T
GPBP1,0.33674026141378777,0.05035618070577147,PBS,IL-10,0.5805402106773702,All age groups,parsebioscience,IL-10,CD8T
GPBP1L1,0.001178121927421086,0.12547316751333332,PBS,IL-10,0.009232191831245237,All age groups,parsebioscience,IL-10,CD8T
GTF2B,0.05390599334148563,-0.09437838445997408,PBS,IL-10,0.1541076355401537,All age groups,parsebioscience,IL-10,CD8T
GTF2I,6.270753706208955e-07,0.162677232996606,PBS,IL-10,3.8609926391086566e-05,All age groups,parsebioscience,IL-10,CD8T
GTF2IRD2,0.7838921334587128,0.014997951867475056,PBS,IL-10,0.9305921096792447,All age groups,parsebioscience,IL-10,CD8T
GTF2IRD2B,0.436327148578984,0.05242314961434035,PBS,IL-10,0.6771514622859434,All age groups,parsebioscience,IL-10,CD8T
GTF3A,0.026760446850995014,-0.21585673098547747,PBS,IL-10,0.08872117379060654,All age groups,parsebioscience,IL-10,CD8T
HBP1,0.15911408356162315,-0.08150543802433112,PBS,IL-10,0.3338053140329061,All age groups,parsebioscience,IL-10,CD8T
HES6,0.0038507066318347115,0.23955203679064896,PBS,IL-10,0.019525347744950124,All age groups,parsebioscience,IL-10,CD8T
HHEX,9.631001442978493e-06,0.2614783057052465,PBS,IL-10,0.0002148170908665299,All age groups,parsebioscience,IL-10,CD8T
HIC2,0.8061875438025439,0.013741085762138675,PBS,IL-10,0.9305921096792447,All age groups,parsebioscience,IL-10,CD8T
HIF1A,0.7935620612090071,0.026113998442925005,PBS,IL-10,0.9305921096792447,All age groups,parsebioscience,IL-10,CD8T
HIVEP1,0.900573729188629,0.019162964377900563,PBS,IL-10,0.9554815662414331,All age groups,parsebioscience,IL-10,CD8T
HIVEP2,0.5791858865513719,0.07990212836314059,PBS,IL-10,0.789965560454561,All age groups,parsebioscience,IL-10,CD8T
HIVEP3,0.5139930418497543,0.09798766234237292,PBS,IL-10,0.7586678117713838,All age groups,parsebioscience,IL-10,CD8T
HMBOX1,0.279982646749922,-0.03780911789506322,PBS,IL-10,0.5091667542161029,All age groups,parsebioscience,IL-10,CD8T
HMG20B,5.331947457810595e-06,0.1190461026722684,PBS,IL-10,0.0001532046236210911,All age groups,parsebioscience,IL-10,CD8T
HMGA1,0.4032707412258707,-0.1413606096933418,PBS,IL-10,0.6583700358649631,All age groups,parsebioscience,IL-10,CD8T
HMGN3,0.0001949382381690006,0.2986259210123962,PBS,IL-10,0.002471128842671743,All age groups,parsebioscience,IL-10,CD8T
HOXA10,6.999254456574044e-06,0.2605572508543823,PBS,IL-10,0.00018854241692396333,All age groups,parsebioscience,IL-10,CD8T
HOXB4,0.029562633299728313,0.1308034979216632,PBS,IL-10,0.09726332024567103,All age groups,parsebioscience,IL-10,CD8T
HOXC4,0.0017788395085161389,0.3329544680644973,PBS,IL-10,0.01256852177328616,All age groups,parsebioscience,IL-10,CD8T
HSF1,0.1889376762229097,-0.06850325366338003,PBS,IL-10,0.3782894887452397,All age groups,parsebioscience,IL-10,CD8T
HSF2,0.5762073656361648,-0.07686710938139191,PBS,IL-10,0.789965560454561,All age groups,parsebioscience,IL-10,CD8T
IKZF1,0.013188994540085581,0.2633319754701655,PBS,IL-10,0.049003936610145564,All age groups,parsebioscience,IL-10,CD8T
IKZF2,0.07173870692906152,0.27523595232683684,PBS,IL-10,0.18404394456205664,All age groups,parsebioscience,IL-10,CD8T
IKZF3,0.1581519720839576,0.17453810571573097,PBS,IL-10,0.3338053140329061,All age groups,parsebioscience,IL-10,CD8T
IKZF5,0.4471768177141523,-0.053998838227888056,PBS,IL-10,0.6858833040384328,All age groups,parsebioscience,IL-10,CD8T
IRF1,0.10663936555358532,-0.28666636564727316,PBS,IL-10,0.24710519652470575,All age groups,parsebioscience,IL-10,CD8T
IRF2,0.08894684522964987,0.09494356541071027,PBS,IL-10,0.21297827941099495,All age groups,parsebioscience,IL-10,CD8T
IRF3,0.6972367616543589,0.019041969803827583,PBS,IL-10,0.8744072158104275,All age groups,parsebioscience,IL-10,CD8T
IRF4,0.0026488132474728238,0.3433286888879396,PBS,IL-10,0.015856090411955376,All age groups,parsebioscience,IL-10,CD8T
IRF7,1.2392714310122684e-12,-1.417532238122742,PBS,IL-10,2.670629933831439e-10,All age groups,parsebioscience,IL-10,CD8T
IRF9,1.5904926100525632e-06,-0.6181690133389531,PBS,IL-10,6.393477098632158e-05,All age groups,parsebioscience,IL-10,CD8T
JAZF1,0.8070275126124691,0.048243211563502225,PBS,IL-10,0.9305921096792447,All age groups,parsebioscience,IL-10,CD8T
JUN,0.0010955715047511296,-0.25438532835837235,PBS,IL-10,0.008744283676809942,All age groups,parsebioscience,IL-10,CD8T
JUNB,0.3222428547712781,0.1676833364991753,PBS,IL-10,0.5600145217611419,All age groups,parsebioscience,IL-10,CD8T
JUND,1.3711202589592965e-05,-0.3603683142505177,PBS,IL-10,0.0002686149234597531,All age groups,parsebioscience,IL-10,CD8T
KAT7,0.0024563361476428215,0.3226736643717805,PBS,IL-10,0.015403774697017664,All age groups,parsebioscience,IL-10,CD8T
KDM2A,0.5789185526746566,0.041493049804860634,PBS,IL-10,0.789965560454561,All age groups,parsebioscience,IL-10,CD8T
KDM2B,0.00632375080753968,0.25276093577623693,PBS,IL-10,0.027508765778817043,All age groups,parsebioscience,IL-10,CD8T
KIN,0.004672872868627466,0.12935021906298488,PBS,IL-10,0.021891393547591717,All age groups,parsebioscience,IL-10,CD8T
KLF10,0.2985312024171124,0.12177759153402398,PBS,IL-10,0.536112284340731,All age groups,parsebioscience,IL-10,CD8T
KLF11,0.0005308491145434099,0.21050122201950733,PBS,IL-10,0.004620396122557163,All age groups,parsebioscience,IL-10,CD8T
KLF12,0.0016721153282046374,0.318619772512499,PBS,IL-10,0.01201136177426998,All age groups,parsebioscience,IL-10,CD8T
KLF13,0.5391824288720188,0.08069259119504393,PBS,IL-10,0.7762822576100604,All age groups,parsebioscience,IL-10,CD8T
KLF2,0.061703397395355374,-0.12782875257156798,PBS,IL-10,0.1693895813847017,All age groups,parsebioscience,IL-10,CD8T
KLF3,0.85344759961621,-0.021335823703042576,PBS,IL-10,0.9431532907081479,All age groups,parsebioscience,IL-10,CD8T
KLF5,0.9460337941579138,-0.00396098762821085,PBS,IL-10,0.9770893986404344,All age groups,parsebioscience,IL-10,CD8T
KLF6,0.18411430317635458,-0.2752139559712734,PBS,IL-10,0.3725505383521541,All age groups,parsebioscience,IL-10,CD8T
KLF7,0.6521924529758014,0.08913363755576016,PBS,IL-10,0.8543919368771137,All age groups,parsebioscience,IL-10,CD8T
KLF9,0.9720770592213454,0.004617579366294728,PBS,IL-10,0.9927584300791177,All age groups,parsebioscience,IL-10,CD8T
KMT2A,0.06722720586976219,0.09910845501819504,PBS,IL-10,0.17885756623375001,All age groups,parsebioscience,IL-10,CD8T
LCOR,0.004226162756375086,0.27971295450139394,PBS,IL-10,0.02076322617669894,All age groups,parsebioscience,IL-10,CD8T
LCORL,0.0004275450011646161,0.22513420459619543,PBS,IL-10,0.0040034733847564815,All age groups,parsebioscience,IL-10,CD8T
LEF1,0.16025272750655228,0.3628694984404491,PBS,IL-10,0.3338053140329061,All age groups,parsebioscience,IL-10,CD8T
MAF,0.9938243974157582,-0.0011282483498587762,PBS,IL-10,0.9956261804139842,All age groups,parsebioscience,IL-10,CD8T
MAFF,7.912132793642692e-05,-0.26756612025074666,PBS,IL-10,0.001311588166946154,All age groups,parsebioscience,IL-10,CD8T
MAX,0.9161041985286753,0.0129980818867218,PBS,IL-10,0.9597041892336705,All age groups,parsebioscience,IL-10,CD8T
MAZ,0.02297965278209492,0.10384397539030737,PBS,IL-10,0.07860500277049928,All age groups,parsebioscience,IL-10,CD8T
MBD2,0.0005360088309231048,0.159031840724302,PBS,IL-10,0.004620396122557163,All age groups,parsebioscience,IL-10,CD8T
MBD4,8.864731275458299e-06,0.18346628843091964,PBS,IL-10,0.0002122610655401404,All age groups,parsebioscience,IL-10,CD8T
MBNL2,0.003013054626621773,0.34050141722942634,PBS,IL-10,0.01664905825735877,All age groups,parsebioscience,IL-10,CD8T
MECP2,0.06170160758420968,0.18737813987008925,PBS,IL-10,0.1693895813847017,All age groups,parsebioscience,IL-10,CD8T
MEF2A,0.10788537108777736,-0.15958038542006797,PBS,IL-10,0.24865558790819273,All age groups,parsebioscience,IL-10,CD8T
MEF2D,0.05004912296659556,0.18745003717634828,PBS,IL-10,0.14674266665716112,All age groups,parsebioscience,IL-10,CD8T
MLX,2.0235897070851266e-05,0.10282034515573889,PBS,IL-10,0.00035068522658566505,All age groups,parsebioscience,IL-10,CD8T
MLXIP,0.5520831559098505,0.11162713726060151,PBS,IL-10,0.7827231585432419,All age groups,parsebioscience,IL-10,CD8T
MSC,0.7627607557263986,0.038702283653296456,PBS,IL-10,0.9182957701622284,All age groups,parsebioscience,IL-10,CD8T
MTERF2,9.60541484049128e-10,0.3041096657978515,PBS,IL-10,1.0349834490629354e-07,All age groups,parsebioscience,IL-10,CD8T
MTERF4,0.8115903666435144,-0.03976583875777767,PBS,IL-10,0.9305921096792447,All age groups,parsebioscience,IL-10,CD8T
MTF2,1.1575255100555414e-05,0.11254194582212494,PBS,IL-10,0.00023756833087330397,All age groups,parsebioscience,IL-10,CD8T
MXD1,9.96831048104547e-06,0.38495001225394987,PBS,IL-10,0.0002148170908665299,All age groups,parsebioscience,IL-10,CD8T
MXD4,0.9532235585543825,0.00902656742080936,PBS,IL-10,0.978188937468902,All age groups,parsebioscience,IL-10,CD8T
MXI1,0.005911501029545052,-0.08778408689400105,PBS,IL-10,0.02670137491118957,All age groups,parsebioscience,IL-10,CD8T
MYB,0.8472110754087587,-0.027256843080665717,PBS,IL-10,0.9431532907081479,All age groups,parsebioscience,IL-10,CD8T
MYBL1,0.9291575417992564,-0.01845278400100184,PBS,IL-10,0.9681804329412749,All age groups,parsebioscience,IL-10,CD8T
MYC,0.5215595796790256,0.1444060329355701,PBS,IL-10,0.7661954305094608,All age groups,parsebioscience,IL-10,CD8T
MYSM1,0.6688139549551432,-0.012334350062252454,PBS,IL-10,0.8579131386478176,All age groups,parsebioscience,IL-10,CD8T
MZF1,0.697902743013427,-0.057866932160876045,PBS,IL-10,0.8744072158104275,All age groups,parsebioscience,IL-10,CD8T
NACC2,0.0022002862525325904,0.22858961188279248,PBS,IL-10,0.014533251529718407,All age groups,parsebioscience,IL-10,CD8T
NCOA1,0.07055040583352007,0.21954489948804257,PBS,IL-10,0.18404394456205664,All age groups,parsebioscience,IL-10,CD8T
NCOA2,0.012478374892588559,0.27788124293358435,PBS,IL-10,0.04801946052415776,All age groups,parsebioscience,IL-10,CD8T
NCOA3,0.8568786766178635,0.024391246065046085,PBS,IL-10,0.9431532907081479,All age groups,parsebioscience,IL-10,CD8T
NFAT5,0.0028161186006194247,0.3589902265441516,PBS,IL-10,0.01623589919479395,All age groups,parsebioscience,IL-10,CD8T
NFATC1,0.07651309758297341,-0.16894988192856747,PBS,IL-10,0.1895238221739169,All age groups,parsebioscience,IL-10,CD8T
NFATC2,0.7966970737666954,0.046373585426063985,PBS,IL-10,0.9305921096792447,All age groups,parsebioscience,IL-10,CD8T
NFATC3,0.005951480216354979,0.33438934788792213,PBS,IL-10,0.02670137491118957,All age groups,parsebioscience,IL-10,CD8T
NFE2L2,0.29184388470526357,0.05198619238119811,PBS,IL-10,0.5262958757655589,All age groups,parsebioscience,IL-10,CD8T
NFIC,0.030854463100796297,-0.23204855685576725,PBS,IL-10,0.10074449694275155,All age groups,parsebioscience,IL-10,CD8T
NFIL3,0.0015128879335258214,0.18966586615075548,PBS,IL-10,0.01143955612894086,All age groups,parsebioscience,IL-10,CD8T
NFKB1,0.7264460408095088,0.0636922263339467,PBS,IL-10,0.8971296377905396,All age groups,parsebioscience,IL-10,CD8T
NFKB2,0.1285900917940878,-0.13285489504606018,PBS,IL-10,0.2842170746833428,All age groups,parsebioscience,IL-10,CD8T
NFX1,0.666525491840783,-0.03514732466015436,PBS,IL-10,0.8579131386478176,All age groups,parsebioscience,IL-10,CD8T
NFYC,0.0015606489415064366,0.12591797460692528,PBS,IL-10,0.011597236099815073,All age groups,parsebioscience,IL-10,CD8T
NKX3-1,0.5080890690868242,-0.03904554221486443,PBS,IL-10,0.7525305456234407,All age groups,parsebioscience,IL-10,CD8T
NME2,0.15007595976899257,-0.21564445382510064,PBS,IL-10,0.32518642988316393,All age groups,parsebioscience,IL-10,CD8T
NPAS2,0.80752229304516,-0.0369670130592132,PBS,IL-10,0.9305921096792447,All age groups,parsebioscience,IL-10,CD8T
NR1D1,0.863043262576841,0.017009851545548422,PBS,IL-10,0.9442750207375575,All age groups,parsebioscience,IL-10,CD8T
NR1D2,0.00029739223118855636,0.31918941231783976,PBS,IL-10,0.003286565426724815,All age groups,parsebioscience,IL-10,CD8T
NR1H2,0.6641574115720579,0.027394356749407853,PBS,IL-10,0.8579131386478176,All age groups,parsebioscience,IL-10,CD8T
NR3C1,0.022579209627245397,0.26652116723411934,PBS,IL-10,0.07785311479474213,All age groups,parsebioscience,IL-10,CD8T
NR3C2,0.41967552665333885,0.13372713715028386,PBS,IL-10,0.6736761802164039,All age groups,parsebioscience,IL-10,CD8T
NR4A1,0.03900312695356628,-0.15808261934203663,PBS,IL-10,0.11838273040131737,All age groups,parsebioscience,IL-10,CD8T
NR4A2,0.01644125282735086,-0.2034282765349677,PBS,IL-10,0.058908110517472724,All age groups,parsebioscience,IL-10,CD8T
NR4A3,0.0002037567868195807,-0.2384762769991759,PBS,IL-10,0.0025091192891211226,All age groups,parsebioscience,IL-10,CD8T
PA2G4,0.3862686101119569,0.11274083250134438,PBS,IL-10,0.635426606710891,All age groups,parsebioscience,IL-10,CD8T
PATZ1,0.3484896332618693,-0.11307200983659912,PBS,IL-10,0.5960279045074035,All age groups,parsebioscience,IL-10,CD8T
PBX2,0.5813545355527643,-0.05910625707132094,PBS,IL-10,0.7904220972342001,All age groups,parsebioscience,IL-10,CD8T
PBX4,0.9384654532453688,0.0038392280690677616,PBS,IL-10,0.9740775597419592,All age groups,parsebioscience,IL-10,CD8T
PHF1,0.054348864506040276,-0.13394511515438356,PBS,IL-10,0.1541076355401537,All age groups,parsebioscience,IL-10,CD8T
PHF20,0.4178639830840236,-0.05258845059202316,PBS,IL-10,0.6736761802164039,All age groups,parsebioscience,IL-10,CD8T
PHF21A,0.04826399168472619,0.23883324876368456,PBS,IL-10,0.14346055459391027,All age groups,parsebioscience,IL-10,CD8T
PIN1,0.34440871797944594,-0.10453840710948809,PBS,IL-10,0.5913950495981721,All age groups,parsebioscience,IL-10,CD8T
PLAG1,0.6747469708005767,0.0806667765870426,PBS,IL-10,0.8604022024113862,All age groups,parsebioscience,IL-10,CD8T
PLSCR1,2.8397135560437506e-13,-0.65705864772674,PBS,IL-10,1.2239165426548565e-10,All age groups,parsebioscience,IL-10,CD8T
POU2F2,0.25093990452087556,-0.16574010634767902,PBS,IL-10,0.47436446863376036,All age groups,parsebioscience,IL-10,CD8T
PPARA,0.008152792142577277,0.1822740027371517,PBS,IL-10,0.03411508168398841,All age groups,parsebioscience,IL-10,CD8T
PPARD,0.8980186592421556,-0.017760021370930672,PBS,IL-10,0.9554815662414331,All age groups,parsebioscience,IL-10,CD8T
PRDM1,0.8770572050020471,-0.029815559281139346,PBS,IL-10,0.9490520026248621,All age groups,parsebioscience,IL-10,CD8T
PRDM2,0.31751465898531295,0.08560809421897134,PBS,IL-10,0.5562960082222353,All age groups,parsebioscience,IL-10,CD8T
PREB,0.00023127014427333164,0.15182027964546982,PBS,IL-10,0.0027688175606057205,All age groups,parsebioscience,IL-10,CD8T
RARA,0.09229441647848938,0.08494546304027478,PBS,IL-10,0.2173710027444203,All age groups,parsebioscience,IL-10,CD8T
RARG,0.5403356781508541,0.043932914890463005,PBS,IL-10,0.7762822576100604,All age groups,parsebioscience,IL-10,CD8T
RBCK1,0.4787267121821691,-0.06753900639756538,PBS,IL-10,0.718924086935592,All age groups,parsebioscience,IL-10,CD8T
RBPJ,0.08991261700898773,-0.11905324985715704,PBS,IL-10,0.21410131453521386,All age groups,parsebioscience,IL-10,CD8T
REL,0.9775146028071583,-0.003083492468160691,PBS,IL-10,0.9927584300791177,All age groups,parsebioscience,IL-10,CD8T
RELA,0.002825272481692683,0.2703750033261697,PBS,IL-10,0.01623589919479395,All age groups,parsebioscience,IL-10,CD8T
RELB,0.8578099534978978,0.011210564121187934,PBS,IL-10,0.9431532907081479,All age groups,parsebioscience,IL-10,CD8T
