# rs11867200 — SI cohort cQTL + eQTL results
# Columns: modality | condition | gene | beta | t_stat | p_value

## cQTL (protein level — CCL cluster)
cQTL	24h_mcp1_cpg	MCP-1/CCL2	0.0771879251553695	0.544026521303209	0.587476430754918
cQTL	24h_mcp1_lps	MCP-1/CCL2	-0.354438006223672	-5.97060474378629	4.42737227617685e-09
cQTL	24h_mcp1_pam3cys	MCP-1/CCL2	-0.225030784412896	-3.80577971623924	0.000163311663090698
cQTL	24h_mcp1_polyic	MCP-1/CCL2	0.141402402844744	1.37126972151496	0.172828656595798
cQTL	7d_mcp1_cmv	MCP-1/CCL2	0.0148488904555856	0.0800452605488615	0.936621337568877
cQTL	7d_mcp1_cov-C	MCP-1/CCL2	-0.214979605054026	-0.85084976314059	0.399917669907707
cQTL	7d_mcp1_cov-N	MCP-1/CCL2	-0.0171618775142554	-0.205468183891403	0.837336997516916
cQTL	7d_mcp1_hsv-pool	MCP-1/CCL2	0.0514022388290793	0.240713439412044	0.811006758372188
cQTL	7d_mcp1_hsv	MCP-1/CCL2	-0.108297058615067	-0.525212581197375	0.602486687777393
cQTL	7d_mcp1_varilrix	MCP-1/CCL2	-0.110011673793784	-0.839123316390663	0.402483097804321
cQTL	7d_mcp1_vzv-pool	MCP-1/CCL2	-0.207463717972964	-0.903418167506743	0.37171271309584
cQTL	7d_mcp1_vzv	MCP-1/CCL2	0.145082758646252	0.627911076767387	0.533817825279999
cQTL	24h_mcp3_cpg	MCP-3/CCL7	0.0320528421281022	0.227281256527953	0.820683390882116
cQTL	24h_mcp3_lps	MCP-3/CCL7	-0.253942042436347	-4.491878541054	8.74720768144236e-06
cQTL	24h_mcp3_pam3cys	MCP-3/CCL7	-0.309074089147572	-4.72971448204293	2.98801550797235e-06
cQTL	24h_mcp3_polyic	MCP-3/CCL7	0.130019286793127	1.34474523379023	0.181222823476437
cQTL	7d_mcp3_cov-C	MCP-3/CCL7	-0.237492321546927	-1.01856479390125	0.314531015073667
cQTL	7d_mcp3_cov-N	MCP-3/CCL7	-0.0353415052199144	-0.388761354057556	0.697708831541459
cQTL	7d_mcp3_hsv-pool	MCP-3/CCL7	-0.103977826953629	-0.48741536553616	0.628624753412586
cQTL	7d_mcp3_varilrix	MCP-3/CCL7	-0.103803859585958	-0.825867471779489	0.409960550445788
cQTL	7d_mcp3_vzv-pool	MCP-3/CCL7	0.145598625447845	0.613993755241938	0.542695929554684
cQTL	24h_eotaxin_cpg	Eotaxin/CCL11	0.0948695507067359	0.94277560877291	0.347674254352337
cQTL	24h_eotaxin_lps	Eotaxin/CCL11	-0.0379210200547967	-0.921558162125105	0.357193965825088
cQTL	24h_eotaxin_pam3cys	Eotaxin/CCL11	-0.0155984296605301	-0.316468840430272	0.751787177880908
cQTL	24h_eotaxin_polyic	Eotaxin/CCL11	0.0303561375271943	0.287534645099007	0.774194845881823
cQTL	7d_eotaxin_cmv	Eotaxin/CCL11	-0.378279114909511	-1.77898095343483	0.0832434598487952
cQTL	7d_eotaxin_cov-C	Eotaxin/CCL11	-0.419403256441096	-1.87518176809884	0.068081277117062
cQTL	7d_eotaxin_cov-N	Eotaxin/CCL11	-0.0845553518092611	-0.932170117838807	0.351944857885286
cQTL	7d_eotaxin_hsv	Eotaxin/CCL11	-0.00455522890842882	-0.0220802699735238	0.982499463887053
cQTL	7d_eotaxin_varilrix	Eotaxin/CCL11	-0.12592467998353	-1.2122451410849	0.227668930790869
cQTL	7d_eotaxin_vzv-pool	Eotaxin/CCL11	-0.118946670480689	-0.479263489749281	0.634361113073163
cQTL	7d_eotaxin_vzv	Eotaxin/CCL11	-0.127555573953226	-0.699118770976889	0.488735174073978
cQTL	24h_rantes_cpg	RANTES/CCL5	-0.0282716847942248	-0.227613969623401	0.820330516432398
cQTL	24h_rantes_lps	RANTES/CCL5	-0.0243982576777145	-0.393938580588104	0.693790717041627
cQTL	24h_rantes_pam3cys	RANTES/CCL5	0.0233988978154171	0.328564766588822	0.742631960719387
