group	TF	jackknife	rho
REF_RPMI	JUND	82	0.25048653482011357
REF_RPMI	MAX	82	-0.2905927835051546
REF_RPMI	MEF2A	82	0.0785950978329476
REF_RPMI	MYC	82	0.4597491058278981
REF_RPMI	NFIC	82	0.102014517147065
REF_RPMI	PBX3	82	-0.3849279402482642
REF_RPMI	TCF12	82	0.289777508941721
REF_RPMI	SPI1	82	-0.040908373658741844
REF_RPMI	SPIB	82	0.22594940037870817
REF_RPMI	ETV6	82	-0.10506522196507467
REF_RPMI	CEBPB	83	0.4622475278771302
REF_RPMI	FOS	83	-0.14614454029034293
REF_RPMI	FOSL2	83	0.07007416368609298
REF_RPMI	GATA2	83	0.12498685041026718
REF_RPMI	GATA3	83	-0.08549863244266777
REF_RPMI	JUN	83	0.622028192720387
REF_RPMI	JUND	83	0.26332053439932673
REF_RPMI	MAX	83	-0.2796523248474648
REF_RPMI	MEF2A	83	0.07666210814222596
REF_RPMI	MYC	83	0.4471386492741426
REF_RPMI	NFIC	83	0.10720860509152114
REF_RPMI	PBX3	83	-0.3877156532716179
REF_RPMI	TCF12	83	0.28873869135282976
REF_RPMI	SPI1	83	-0.029533978539869554
REF_RPMI	SPIB	83	0.2234772775089417
REF_RPMI	ETV6	83	-0.10254050073637701
REF_RPMI	CEBPB	84	0.45212234378287397
REF_RPMI	FOS	84	-0.1264859036398064
REF_RPMI	FOSL2	84	0.07553124342520513
REF_RPMI	GATA2	84	0.10377656217126024
REF_RPMI	GATA3	84	-0.07697769829581316
REF_RPMI	JUN	84	0.6141778876499052
REF_RPMI	JUND	84	0.25611455922575216
REF_RPMI	MAX	84	-0.30166473806017247
REF_RPMI	MEF2A	84	0.07255943614559225
REF_RPMI	MYC	84	0.46114296233957497
REF_RPMI	NFIC	84	0.11100883652430044
REF_RPMI	PBX3	84	-0.3801414895855249
REF_RPMI	TCF12	84	0.30691142436355984
REF_RPMI	SPI1	84	-0.034662318535661686
REF_RPMI	SPIB	84	0.22985482852934985
REF_RPMI	ETV6	84	-0.10067325899431938
REF_RPMI	CEBPB	85	0.46219492951819896
REF_RPMI	FOS	85	-0.1365190406059331
REF_RPMI	FOSL2	85	0.06772038712392173
REF_RPMI	GATA2	85	0.11640016831474857
REF_RPMI	GATA3	85	-0.07551809383547232
REF_RPMI	JUN	85	0.6232511045655375
REF_RPMI	JUND	85	0.25310330317694085
REF_RPMI	MAX	85	-0.28741058278981696
REF_RPMI	MEF2A	85	0.07783242162844518
REF_RPMI	MYC	85	0.45654060593309487
REF_RPMI	NFIC	85	0.10233010730065221
REF_RPMI	PBX3	85	-0.38874132127077626
REF_RPMI	TCF12	85	0.29100042078687144
REF_RPMI	SPI1	85	-0.043380496528508304
REF_RPMI	SPIB	85	0.22518672417420574
REF_RPMI	ETV6	85	-0.10406585314538186
REF_RPMI	CEBPB	86	0.4661661056175047
REF_RPMI	FOS	86	-0.13429675994108983
REF_RPMI	FOSL2	86	0.06139543446244476
REF_RPMI	GATA2	86	0.117623080159899
REF_RPMI	GATA3	86	-0.08273721859877971
REF_RPMI	JUN	86	0.614848516726278
REF_RPMI	JUND	86	0.25627235430254575
REF_RPMI	MAX	86	-0.28933042289080574
REF_RPMI	MEF2A	86	0.08171155059962128
REF_RPMI	MYC	86	0.4627998106459078
REF_RPMI	NFIC	86	0.10603829160530191
REF_RPMI	PBX3	86	-0.38925415527035545
REF_RPMI	TCF12	86	0.2835446034083736
REF_RPMI	SPI1	86	-0.03159846412791921
REF_RPMI	SPIB	86	0.2247659373027561
REF_RPMI	ETV6	86	-0.10034451925099935
REF_RPMI	CEBPB	87	0.44349621291815694
REF_RPMI	FOS	87	-0.15173311592678304
REF_RPMI	FOSL2	87	0.061671575846833575
REF_RPMI	GATA2	87	0.09899011150852091
REF_RPMI	GATA3	87	-0.04828529349884283
REF_RPMI	JUN	87	0.604973174836945
REF_RPMI	JUND	87	0.26087471070902585
REF_RPMI	MAX	87	-0.2892646749421418
REF_RPMI	MEF2A	87	0.05714811697875025
REF_RPMI	MYC	87	0.4555806858826004
REF_RPMI	NFIC	87	0.10557805596465389
REF_RPMI	PBX3	87	-0.3932647801388596
REF_RPMI	TCF12	87	0.2864112139701241
REF_RPMI	SPI1	87	-0.04774616031979802
REF_RPMI	SPIB	87	0.23315537555228275
REF_RPMI	ETV6	87	-0.1255785819482432
REF_RPMI	CEBPB	88	0.46663949084788553
REF_RPMI	FOS	88	-0.13429675994108983
REF_RPMI	FOSL2	88	0.07109983168525141
REF_RPMI	GATA2	88	0.12096307595203029
REF_RPMI	GATA3	88	-0.07633336839890595
REF_RPMI	JUN	88	0.6110877340626972
REF_RPMI	JUND	88	0.2701583210603829
REF_RPMI	MAX	88	-0.2898564064801178
REF_RPMI	MEF2A	88	0.07567588891226593
REF_RPMI	MYC	88	0.4668893330528087
REF_RPMI	NFIC	88	0.11499316221333894
REF_RPMI	PBX3	88	-0.3869003787081842
REF_RPMI	TCF12	88	0.282006101409636
REF_RPMI	SPI1	88	-0.031716810435514414
REF_RPMI	SPIB	88	0.22142594151062486
REF_RPMI	ETV6	88	-0.09834578161161371
REF_RPMI	CEBPB	89	0.455606985062066
REF_RPMI	FOS	89	-0.12707763517778245
REF_RPMI	FOSL2	89	0.07699084788554597
REF_RPMI	GATA2	89	0.11862244897959183
REF_RPMI	GATA3	89	-0.056319692825583835
REF_RPMI	JUN	89	0.6289974752787713
REF_RPMI	JUND	89	0.26520092573111714
REF_RPMI	MAX	89	-0.2749842204923206
REF_RPMI	MEF2A	89	0.08944350936250788
REF_RPMI	MYC	89	0.45910477593099097
REF_RPMI	NFIC	89	0.09655743740795286
REF_RPMI	PBX3	89	-0.3911739953713444
REF_RPMI	TCF12	89	0.2772985482852935
REF_RPMI	SPI1	89	-0.05668788133810224
REF_RPMI	SPIB	89	0.24393803913317902
REF_RPMI	ETV6	89	-0.10898379970544919
REF_RPMI	CEBPB	90	0.45013675573322104
REF_RPMI	FOS	90	-0.14026667367978118
REF_RPMI	FOSL2	90	0.06979802230170418
REF_RPMI	GATA2	90	0.1059593940669051
REF_RPMI	GATA3	90	-0.0781874605512308
REF_RPMI	JUN	90	0.6129812749842204
REF_RPMI	JUND	90	0.2613875447086051
REF_RPMI	MAX	90	-0.2869371975594361
REF_RPMI	MEF2A	90	0.07362455291394908
REF_RPMI	MYC	90	0.4516489585524931
REF_RPMI	NFIC	90	0.11086419103723963
REF_RPMI	PBX3	90	-0.38114085840521766
REF_RPMI	TCF12	90	0.29409057437407954
REF_RPMI	SPI1	90	-0.03985640648011781
REF_RPMI	SPIB	90	0.24013780770039972
REF_RPMI	ETV6	90	-0.10313223227435302
REF_RPMI	CEBPB	91	0.46074847464759094
REF_RPMI	FOS	91	-0.1368083315800547
REF_RPMI	FOSL2	91	0.06875920471281295
REF_RPMI	GATA2	91	0.12081843046496947
REF_RPMI	GATA3	91	-0.07301967178624026
REF_RPMI	JUN	91	0.6166368609299389
REF_RPMI	JUND	91	0.25148590363980644
REF_RPMI	MAX	91	-0.2857931832526825
REF_RPMI	MEF2A	91	0.07685935198821796
REF_RPMI	MYC	91	0.4553045444982116
REF_RPMI	NFIC	91	0.10155428150641697
REF_RPMI	PBX3	91	-0.3958158005470229
REF_RPMI	TCF12	91	0.2899616031979802
REF_RPMI	SPI1	91	-0.038857037660424996
REF_RPMI	SPIB	91	0.22635703766042498
REF_RPMI	ETV6	91	-0.10545970965705868
REF_RPMI	CEBPB	92	0.44520565958342095
REF_RPMI	FOS	92	-0.1373343151693667
REF_RPMI	FOSL2	92	0.05809488743951188
REF_RPMI	GATA2	92	0.11419103723963811
REF_RPMI	GATA3	92	-0.08004155270355565
REF_RPMI	JUN	92	0.6066431727330107
REF_RPMI	JUND	92	0.2511571638964864
REF_RPMI	MAX	92	-0.29155270355564905
REF_RPMI	MEF2A	92	0.08196139280454448
REF_RPMI	MYC	92	0.4586971386492741
REF_RPMI	NFIC	92	0.11098253734483482
REF_RPMI	PBX3	92	-0.376446454870608
REF_RPMI	TCF12	92	0.29891647380601727
REF_RPMI	SPI1	92	-0.031203976435935196
REF_RPMI	SPIB	92	0.23378655585945718
REF_RPMI	ETV6	92	-0.09601830422890806
REF_RPMI	CEBPB	93	0.4568167473174837
REF_RPMI	FOS	93	-0.13676888281085628
REF_RPMI	FOSL2	93	0.06249999999999999
REF_RPMI	GATA2	93	0.12864243635598568
REF_RPMI	GATA3	93	-0.07653061224489796
REF_RPMI	JUN	93	0.6198190616452767
REF_RPMI	JUND	93	0.23445718493582998
REF_RPMI	MAX	93	-0.29581317062907636
REF_RPMI	MEF2A	93	0.07614927414264674
REF_RPMI	MYC	93	0.4604986324426677
REF_RPMI	NFIC	93	0.08445981485377656
REF_RPMI	PBX3	93	-0.391923521986114
REF_RPMI	TCF12	93	0.28432042920260886
REF_RPMI	SPI1	93	-0.05695087313275825
REF_RPMI	SPIB	93	0.2117083946980854
REF_RPMI	ETV6	93	-0.10918104355144119
REF_RPMI	CEBPB	94	0.44990006311803066
REF_RPMI	FOS	94	-0.15124658110666947
REF_RPMI	FOSL2	94	0.09559751735745843
REF_RPMI	GATA2	94	0.12389543446244476
REF_RPMI	GATA3	94	-0.043643488323164316
REF_RPMI	JUN	94	0.6053545129391962
REF_RPMI	JUND	94	0.2513412581527456
REF_RPMI	MAX	94	-0.266463286345466
REF_RPMI	MEF2A	94	0.07378234799074268
REF_RPMI	MYC	94	0.4616294971596886
REF_RPMI	NFIC	94	0.08046233957500525
REF_RPMI	PBX3	94	-0.39120029455080996
REF_RPMI	TCF12	94	0.2713943824952661
REF_RPMI	SPI1	94	-0.05940984641279192
REF_RPMI	SPIB	94	0.20907847675152536
REF_RPMI	ETV6	94	-0.10968072796128758
REF_RPMI	CEBPB	95	0.4618398905954133
REF_RPMI	FOS	95	-0.12973385230380813
REF_RPMI	FOSL2	95	0.06515621712602566
REF_RPMI	GATA2	95	0.11509835893120134
REF_RPMI	GATA3	95	-0.05729276246581106
REF_RPMI	JUN	95	0.6286292867662527
REF_RPMI	JUND	95	0.25728487271197137
REF_RPMI	MAX	95	-0.2938144329896907
REF_RPMI	MEF2A	95	0.07758257942352198
REF_RPMI	MYC	95	0.4590258783925941
REF_RPMI	NFIC	95	0.10847096570586996
REF_RPMI	PBX3	95	-0.3887150220913107
REF_RPMI	TCF12	95	0.3054255207237534
REF_RPMI	SPI1	95	-0.03308436776772564
REF_RPMI	SPIB	95	0.2224516095097833
REF_RPMI	ETV6	95	-0.09412476330738481
REF_RPMI	CEBPB	96	0.45605407111298124
REF_RPMI	FOS	96	-0.13444140542815064
REF_RPMI	FOSL2	96	0.061487481590574364
REF_RPMI	GATA2	96	0.1176625289290974
REF_RPMI	GATA3	96	-0.07366400168314749
REF_RPMI	JUN	96	0.6111403324216284
REF_RPMI	JUND	96	0.24963181148748156
REF_RPMI	MAX	96	-0.2870818430464969
REF_RPMI	MEF2A	96	0.07996265516515884
REF_RPMI	MYC	96	0.4604328844940037
REF_RPMI	NFIC	96	0.10352671996633703
REF_RPMI	PBX3	96	-0.38987218598779716
REF_RPMI	TCF12	96	0.29527403745003156
REF_RPMI	SPI1	96	-0.04207868714496107
REF_RPMI	SPIB	96	0.22523932253313692
REF_RPMI	ETV6	96	-0.10974647590995161
REF_RPMI	CEBPB	97	0.46219492951819896
REF_RPMI	FOS	97	-0.13592730906795705
REF_RPMI	FOSL2	97	0.06577424784346728
REF_RPMI	GATA2	97	0.11651851462234378
REF_RPMI	GATA3	97	-0.07298022301704186
REF_RPMI	JUN	97	0.6232511045655375
REF_RPMI	JUND	97	0.25281401220281924
REF_RPMI	MAX	97	-0.289251525352409
REF_RPMI	MEF2A	97	0.07910793183252682
REF_RPMI	MYC	97	0.46149800126236057
REF_RPMI	NFIC	97	0.1016989269934778
REF_RPMI	PBX3	97	-0.390740058910162
REF_RPMI	TCF12	97	0.2913291605301915
REF_RPMI	SPI1	97	-0.04199978960656427
REF_RPMI	SPIB	97	0.22630443930149374
REF_RPMI	ETV6	97	-0.10607774037450031
Carrier_RPMI	CEBPB	0	0.5190339166941836
Carrier_RPMI	FOS	0	0.2611538280107552
Carrier_RPMI	FOSL2	0	0.06740884003962451
Carrier_RPMI	GATA2	0	0.1260342468984386
Carrier_RPMI	GATA3	0	-0.24736072456247932
Carrier_RPMI	JUN	0	0.7013444030378791
Carrier_RPMI	JUND	0	0.04382282183121846
Carrier_RPMI	MAX	0	-0.48722109533468555
Carrier_RPMI	MEF2A	0	0.01872729845747441
Carrier_RPMI	MYC	0	0.5650549554224256
Carrier_RPMI	NFIC	0	0.10544837020614181
Carrier_RPMI	PBX3	0	-0.3805745554035568
Carrier_RPMI	TCF12	0	0.1523939808481532
Carrier_RPMI	SPI1	0	0.07654134628991933
Carrier_RPMI	SPIB	0	0.05838954667673004
Carrier_RPMI	ETV6	0	-0.1575640360394358
Carrier_RPMI	CEBPB	1	0.5180150007075806
Carrier_RPMI	FOS	1	0.2598707486202179
Carrier_RPMI	FOSL2	1	0.0710505212510024
Carrier_RPMI	GATA2	1	0.125732345865371
Carrier_RPMI	GATA3	1	-0.242926553139299
Carrier_RPMI	JUN	1	0.7011557148922118
Carrier_RPMI	JUND	1	0.03621868956082834
Carrier_RPMI	MAX	1	-0.5061653851596772
Carrier_RPMI	MEF2A	1	0.0054813906316335675
Carrier_RPMI	MYC	1	0.5669795745082314
Carrier_RPMI	NFIC	1	0.10384452096797019
Carrier_RPMI	PBX3	1	-0.38048021133072313
Carrier_RPMI	TCF12	1	0.19224491721307607
Carrier_RPMI	SPI1	1	0.07322043492617575
Carrier_RPMI	SPIB	1	0.05740836831926035
Carrier_RPMI	ETV6	1	-0.15924336053587432
Carrier_RPMI	CEBPB	2	0.5211472239256569
Carrier_RPMI	FOS	2	0.21984999292419452
Carrier_RPMI	FOSL2	2	0.08246615406387094
Carrier_RPMI	GATA2	2	0.16730034435586585
Carrier_RPMI	GATA3	2	-0.23853011934525212
Carrier_RPMI	JUN	2	0.7065899334874286
Carrier_RPMI	JUND	2	0.0229727817349875
Carrier_RPMI	MAX	2	-0.488843813387424
Carrier_RPMI	MEF2A	2	0.016972498702769
Carrier_RPMI	MYC	2	0.5673003443558658
Carrier_RPMI	NFIC	2	0.0835039388650408
Carrier_RPMI	PBX3	2	-0.3965753101561394
Carrier_RPMI	TCF12	2	0.17967828671163735
Carrier_RPMI	SPI1	2	0.03461484032265673
Carrier_RPMI	SPIB	2	0.09522147271097692
Carrier_RPMI	ETV6	2	-0.1625265342704844
Carrier_RPMI	CEBPB	3	0.5250153309118354
Carrier_RPMI	FOS	3	0.22451059012217553
Carrier_RPMI	FOSL2	3	0.10690126892777961
Carrier_RPMI	GATA2	3	0.14888438133874238
Carrier_RPMI	GATA3	3	-0.22009528751356194
Carrier_RPMI	JUN	3	0.7218170668427756
Carrier_RPMI	JUND	3	0.03906788056040379
Carrier_RPMI	MAX	3	-0.487466389924053
Carrier_RPMI	MEF2A	3	-0.0036511156186612576
Carrier_RPMI	MYC	3	0.569960847209774
Carrier_RPMI	NFIC	3	0.06720128307939054
Carrier_RPMI	PBX3	3	-0.40321713288362654
Carrier_RPMI	TCF12	3	0.156111137317798
Carrier_RPMI	SPI1	3	0.04457757441388744
Carrier_RPMI	SPIB	3	0.07008821170809944
Carrier_RPMI	ETV6	3	-0.18082928440020754
Carrier_RPMI	CEBPB	4	0.513599698098967
Carrier_RPMI	FOS	4	0.22269918392376997
Carrier_RPMI	FOSL2	4	0.06871078824472852
Carrier_RPMI	GATA2	4	0.1438652766639936
Carrier_RPMI	GATA3	4	-0.22196330015566773
Carrier_RPMI	JUN	4	0.7010236331902449
Carrier_RPMI	JUND	4	0.02731260908533421
Carrier_RPMI	MAX	4	-0.4726166328600406
Carrier_RPMI	MEF2A	4	0.00982121798198028
Carrier_RPMI	MYC	4	0.5654889381574603
Carrier_RPMI	NFIC	4	0.08254162932213782
Carrier_RPMI	PBX3	4	-0.39393367611679797
Carrier_RPMI	TCF12	4	0.16279069767441862
Carrier_RPMI	SPI1	4	0.04108684371904335
Carrier_RPMI	SPIB	4	0.06710693900655691
Carrier_RPMI	ETV6	4	-0.16165856880041513
Carrier_RPMI	CEBPB	5	0.5324119062219915
Carrier_RPMI	FOS	5	0.23432237369687248
Carrier_RPMI	FOSL2	5	0.09510825982357658
Carrier_RPMI	GATA2	5	0.15188452285485163
Carrier_RPMI	GATA3	5	-0.23209585357799895
Carrier_RPMI	JUN	5	0.7112693994999764
Carrier_RPMI	JUND	5	0.0347469220246238
Carrier_RPMI	MAX	5	-0.48682485022878436
Carrier_RPMI	MEF2A	5	-0.014161045332326998
Carrier_RPMI	MYC	5	0.583055804519081
Carrier_RPMI	NFIC	5	0.07078635784706824
Carrier_RPMI	PBX3	5	-0.4023680362281239
Carrier_RPMI	TCF12	5	0.16458323505825745
Carrier_RPMI	SPI1	5	0.04195480918911269
Carrier_RPMI	SPIB	5	0.07939053728949479
Carrier_RPMI	ETV6	5	-0.18430114628048494
Carrier_RPMI	CEBPB	6	0.5411481673663852
Carrier_RPMI	FOS	6	0.22475588471154295
Carrier_RPMI	FOSL2	6	0.09150431624133214
Carrier_RPMI	GATA2	6	0.156111137317798
Carrier_RPMI	GATA3	6	-0.22475588471154295
Carrier_RPMI	JUN	6	0.7120807585263456
Carrier_RPMI	JUND	6	0.04457757441388744
Carrier_RPMI	MAX	6	-0.4868625878579178
Carrier_RPMI	MEF2A	6	-0.011670361809519315
Carrier_RPMI	MYC	6	0.5938865040803811
Carrier_RPMI	NFIC	6	0.08442851077881032
Carrier_RPMI	PBX3	6	-0.41023633190244824
Carrier_RPMI	TCF12	6	0.16230010849568374
Carrier_RPMI	SPI1	6	0.051596773432709096
Carrier_RPMI	SPIB	6	0.08591914712958158
Carrier_RPMI	ETV6	6	-0.17507429595735646
Carrier_RPMI	CEBPB	7	0.5235246945610642
Carrier_RPMI	FOS	7	0.2372470399547148
Carrier_RPMI	FOSL2	7	0.09342893532713807
Carrier_RPMI	GATA2	7	0.1431293928958913
Carrier_RPMI	GATA3	7	-0.21894428982499173
Carrier_RPMI	JUN	7	0.7084013396858342
Carrier_RPMI	JUND	7	0.020708523986980518
Carrier_RPMI	MAX	7	-0.5018821642530309
Carrier_RPMI	MEF2A	7	-0.031444879475446955
Carrier_RPMI	MYC	7	0.5834331808104155
Carrier_RPMI	NFIC	7	0.0645973866691825
Carrier_RPMI	PBX3	7	-0.41304778527289027
Carrier_RPMI	TCF12	7	0.17456483796405492
Carrier_RPMI	SPI1	7	0.02831265625737063
Carrier_RPMI	SPIB	7	0.06978631067503184
Carrier_RPMI	ETV6	7	-0.20115099768857023
Carrier_RPMI	CEBPB	8	0.5336572479833954
Carrier_RPMI	FOS	8	0.26575781876503607
Carrier_RPMI	FOSL2	8	0.08097551771309966
Carrier_RPMI	GATA2	8	0.13207226755979054
Carrier_RPMI	GATA3	8	-0.2532666635218642
Carrier_RPMI	JUN	8	0.7010991084485116
Carrier_RPMI	JUND	8	0.02472758148969291
Carrier_RPMI	MAX	8	-0.4949761781216095
Carrier_RPMI	MEF2A	8	0.01293457238548988
Carrier_RPMI	MYC	8	0.5666965422897307
Carrier_RPMI	NFIC	8	0.10575027123920941
Carrier_RPMI	PBX3	8	-0.3808575876220576
Carrier_RPMI	TCF12	8	0.1721496296995141
Carrier_RPMI	SPI1	8	0.07571111844898343
Carrier_RPMI	SPIB	8	0.06752205292702486
Carrier_RPMI	ETV6	8	-0.1578659370725034
Carrier_RPMI	CEBPB	9	0.519147129581584
Carrier_RPMI	FOS	9	0.22226520118873533
Carrier_RPMI	FOSL2	9	0.07876786640879287
Carrier_RPMI	GATA2	9	0.1529977829142884
Carrier_RPMI	GATA3	9	-0.21905750271239208
Carrier_RPMI	JUN	9	0.7067974904476626
Carrier_RPMI	JUND	9	0.019802820887777725
Carrier_RPMI	MAX	9	-0.4827680550969385
Carrier_RPMI	MEF2A	9	-0.013406292749658004
Carrier_RPMI	MYC	9	0.585320062267088
Carrier_RPMI	NFIC	9	0.057464974762960516
Carrier_RPMI	PBX3	9	-0.40433039294306333
Carrier_RPMI	TCF12	9	0.15001651021274587
Carrier_RPMI	SPI1	9	0.03212415679984904
Carrier_RPMI	SPIB	9	0.0870701448181518
Carrier_RPMI	ETV6	9	-0.19375442237841406
Carrier_RPMI	CEBPB	10	0.5185244587008822
Carrier_RPMI	FOS	10	0.21964243596396052
Carrier_RPMI	FOSL2	10	0.09837256474361998
Carrier_RPMI	GATA2	10	0.1536959290532572
Carrier_RPMI	GATA3	10	-0.23820934949761782
Carrier_RPMI	JUN	10	0.7022123685079485
Carrier_RPMI	JUND	10	0.030350488230576914
Carrier_RPMI	MAX	10	-0.4865606868248502
Carrier_RPMI	MEF2A	10	-0.0006509741025520072
Carrier_RPMI	MYC	10	0.568790980706637
Carrier_RPMI	NFIC	10	0.07791876975329023
Carrier_RPMI	PBX3	10	-0.3853106278598047
Carrier_RPMI	TCF12	10	0.17201754799754704
Carrier_RPMI	SPI1	10	0.045388933440256615
Carrier_RPMI	SPIB	10	0.09365536110193876
Carrier_RPMI	ETV6	10	-0.17696117741402895
Carrier_RPMI	CEBPB	11	0.5196754563894523
Carrier_RPMI	FOS	11	0.23786971083541675
Carrier_RPMI	FOSL2	11	0.09229680645313457
Carrier_RPMI	GATA2	11	0.13267606962592574
Carrier_RPMI	GATA3	11	-0.2616821548186235
Carrier_RPMI	JUN	11	0.700457568753243
Carrier_RPMI	JUND	11	0.03182225576678145
Carrier_RPMI	MAX	11	-0.4792961932166611
Carrier_RPMI	MEF2A	11	0.007802254823340723
Carrier_RPMI	MYC	11	0.5642435963960564
Carrier_RPMI	NFIC	11	0.07822067078635785
Carrier_RPMI	PBX3	11	-0.387763573753479
Carrier_RPMI	TCF12	11	0.17099863201094387
Carrier_RPMI	SPI1	11	0.07159771687343743
Carrier_RPMI	SPIB	11	0.0655030897683853
Carrier_RPMI	ETV6	11	-0.16054530874097833
Carrier_RPMI	CEBPB	12	0.5273361951035426
Carrier_RPMI	FOS	12	0.22552950610877873
Carrier_RPMI	FOSL2	12	0.1162979385820086
Carrier_RPMI	GATA2	12	0.1655832822302939
Carrier_RPMI	GATA3	12	-0.23922826548422096
Carrier_RPMI	JUN	12	0.7100429265531393
Carrier_RPMI	JUND	12	0.04091702438794283
Carrier_RPMI	MAX	12	-0.4899948110759941
Carrier_RPMI	MEF2A	12	-0.0019151846785225718
Carrier_RPMI	MYC	12	0.568451342044436
Carrier_RPMI	NFIC	12	0.0617859332987405
Carrier_RPMI	PBX3	12	-0.3999150903344497
Carrier_RPMI	TCF12	12	0.1441860465116279
Carrier_RPMI	SPI1	12	0.06001226472946836
Carrier_RPMI	SPIB	12	0.07331477899900939
Carrier_RPMI	ETV6	12	-0.17188546629558
Carrier_RPMI	CEBPB	13	0.5163545450257088
Carrier_RPMI	FOS	13	0.24436058304637007
Carrier_RPMI	FOSL2	13	0.08080569838199915
Carrier_RPMI	GATA2	13	0.14377093259115994
Carrier_RPMI	GATA3	13	-0.2158875418651823
Carrier_RPMI	JUN	13	0.700665125713477
Carrier_RPMI	JUND	13	0.04857776310203312
Carrier_RPMI	MAX	13	-0.4712958158403699
Carrier_RPMI	MEF2A	13	0.007802254823340723
Carrier_RPMI	MYC	13	0.5650360866078589
Carrier_RPMI	NFIC	13	0.06510684466248408
Carrier_RPMI	PBX3	13	-0.38232935515826216
Carrier_RPMI	TCF12	13	0.16333789329685364
Carrier_RPMI	SPI1	13	0.06372942119911316
Carrier_RPMI	SPIB	13	0.11309024010566536
Carrier_RPMI	ETV6	13	-0.16388508891928863
Carrier_RPMI	CEBPB	14	0.5249398556535686
Carrier_RPMI	FOS	14	0.2211519411292985
Carrier_RPMI	FOSL2	14	0.09852351526015378
Carrier_RPMI	GATA2	14	0.1562620878343318
Carrier_RPMI	GATA3	14	-0.24949290060851928
Carrier_RPMI	JUN	14	0.7051559035803575
Carrier_RPMI	JUND	14	0.015840369828765508
Carrier_RPMI	MAX	14	-0.48644747393744986
Carrier_RPMI	MEF2A	14	-0.03204868154158214
Carrier_RPMI	MYC	14	0.5894712014717675
Carrier_RPMI	NFIC	14	0.07342799188640972
Carrier_RPMI	PBX3	14	-0.40246238030095755
Carrier_RPMI	TCF12	14	0.18865984244539835
Carrier_RPMI	SPI1	14	0.04755884711542997
Carrier_RPMI	SPIB	14	0.06667295627152224
Carrier_RPMI	ETV6	14	-0.17892353412896833
Carrier_RPMI	CEBPB	15	0.5237699891504316
Carrier_RPMI	FOS	15	0.24536063021840648
Carrier_RPMI	FOSL2	15	0.11529789140997217
Carrier_RPMI	GATA2	15	0.13375159205622908
Carrier_RPMI	GATA3	15	-0.2321335912071324
Carrier_RPMI	JUN	15	0.7010613708193784
Carrier_RPMI	JUND	15	0.054728996650785414
Carrier_RPMI	MAX	15	-0.4895608283409595
Carrier_RPMI	MEF2A	15	0.011896787584320017
Carrier_RPMI	MYC	15	0.5654889381574603
Carrier_RPMI	NFIC	15	0.10480683051087315
Carrier_RPMI	PBX3	15	-0.3815368649464597
Carrier_RPMI	TCF12	15	0.1850558988631539
Carrier_RPMI	SPI1	15	0.06965422897306477
Carrier_RPMI	SPIB	15	0.05671022218029152
Carrier_RPMI	ETV6	15	-0.15650738242369922
Carrier_RPMI	CEBPB	16	0.5148073022312374
Carrier_RPMI	FOS	16	0.23513373272324165
Carrier_RPMI	FOSL2	16	0.06710693900655691
Carrier_RPMI	GATA2	16	0.1622435020519836
Carrier_RPMI	GATA3	16	-0.2283598282937874
Carrier_RPMI	JUN	16	0.7010613708193784
Carrier_RPMI	JUND	16	0.048294730883532234
Carrier_RPMI	MAX	16	-0.47350346714467667
Carrier_RPMI	MEF2A	16	0.009877824425680456
Carrier_RPMI	MYC	16	0.566941836879098
Carrier_RPMI	NFIC	16	0.08159818859380158
Carrier_RPMI	PBX3	16	-0.3815368649464597
Carrier_RPMI	TCF12	16	0.1486579555639417
Carrier_RPMI	SPI1	16	0.05435162035945092
Carrier_RPMI	SPIB	16	0.09899523562432189
Carrier_RPMI	ETV6	16	-0.16577197037596114
Carrier_RPMI	CEBPB	17	0.5241851030708995
Carrier_RPMI	FOS	17	0.21535921505731404
Carrier_RPMI	FOSL2	17	0.07950375017689514
Carrier_RPMI	GATA2	17	0.1636964007736214
Carrier_RPMI	GATA3	17	-0.2186046511627907
Carrier_RPMI	JUN	17	0.7093259115996038
Carrier_RPMI	JUND	17	0.020463229397613095
Carrier_RPMI	MAX	17	-0.49622151988301333
Carrier_RPMI	MEF2A	17	-0.03169017406481438
Carrier_RPMI	MYC	17	0.5861880277371574
Carrier_RPMI	NFIC	17	0.05929524977593282
Carrier_RPMI	PBX3	17	-0.40151893957262136
Carrier_RPMI	TCF12	17	0.15667720175479977
Carrier_RPMI	SPI1	17	0.029331572243973772
Carrier_RPMI	SPIB	17	0.07293740270767489
Carrier_RPMI	ETV6	17	-0.19284871927921127
Carrier_RPMI	CEBPB	18	0.5163545450257088
Carrier_RPMI	FOS	18	0.22841643473748757
Carrier_RPMI	FOSL2	18	0.10275012972310013
Carrier_RPMI	GATA2	18	0.146922024623803
Carrier_RPMI	GATA3	18	-0.22834095947922073
Carrier_RPMI	JUN	18	0.7132694938440491
Carrier_RPMI	JUND	18	0.009726873909146656
Carrier_RPMI	MAX	18	-0.48769281569885364
Carrier_RPMI	MEF2A	18	-0.0318599933959149
Carrier_RPMI	MYC	18	0.5765083258644276
Carrier_RPMI	NFIC	18	0.049747629605170055
Carrier_RPMI	PBX3	18	-0.39046181423652054
Carrier_RPMI	TCF12	18	0.13958205575734706
Carrier_RPMI	SPI1	18	0.028991933581772728
Carrier_RPMI	SPIB	18	0.09116467757913109
Carrier_RPMI	ETV6	18	-0.2025095523373744
