ensembl_id,mean_expr,detection_rate,cv,p90_expr,donor_variance_ratio,tau_cell_type,tau_cell_type_max,tau_cell_type_min,tau_cell_type_range,tau_cell_type_variance,n_expressing_cell_types,cell_type_selectivity,peak_cell_type_expr,dominant_peak_celltype,tissue_tau,tissue_entropy,n_tissues_expressing,n_tissues_high_tau,bimodality_score,bimodality_max_celltype,bimodality_mean_celltype,n_bimodal_celltypes,variance_within_celltype_max,outlier_cell_fraction,ae_risk_cardiac,ae_risk_hepatic,ae_risk_renal,ae_risk_neural,ae_risk_immune,ae_risk_hematopoietic,ae_risk_gi,ae_risk_dermal,ae_risk_pulmonary,ae_risk_endocrine,ae_risk_reproductive,ae_risk_musculoskeletal,ae_risk_ocular,overall_safety_risk,multi_system_ae_count,attrition_risk_phase1,attrition_risk_phase2,attrition_risk_phase3,rare_celltype_enrichment,critical_rare_expr_max
ENSG00000101981,0.011080108,0.01169147885854614,69.27597253075265,0.040990037388271755,0.012547968006840942,0.9507565233666844,1.0,0.8667864118303571,0.1332135881696429,0.0018427705469104129,1.2222222222222223,0.04119841097457803,0.0373275,monocyte,0.9991210057185247,0.24924145638942719,27,27,0.3407435368122194,0.41312615536666053,0.3493675535783642,0.1111111111111111,0.020485474,0.0007742989844596143,1.4501800057484643e-06,0.0009242743457842077,9.14210341037469e-08,5.698871955640596e-06,7.927763665896556e-05,0.0003066570674942841,2.5897509380776783e-06,5.931040952583368e-06,1.984050268648795e-07,0.0,1.2066751353467272e-06,2.1324246597327024e-06,9.89959299612059e-07,0.0013304977789451672,1,0.00015529166721908201,0.00047802012653412807,2.3294145943645404e-06,6.096941774966036,0.0
ENSG00000101986,0.038342133,0.06500064226820441,4.94001746592585,0.03281748231362405,0.007146176625954358,0.7416820872935337,0.8794212999015019,0.5825624942779541,0.2968588056235477,0.005548117333129715,17.814814814814813,0.1489664824362043,0.14018705,macrophage,0.5548705687889686,4.626002788543701,27,18,0.2781528791240223,0.47798667044937376,0.2833975920878386,0.2962962962962963,0.11318011,0.027527818613438088,0.0057362625192432185,0.0006478322001826637,0.00031864943225080563,0.0008580108197430584,0.011948379202708357,0.0021385840499368513,0.0015774986923302444,0.005007290013550799,0.0002615785732787051,0.00013768340997345096,0.0002492497073100302,0.003669713920285523,0.0001542947519998958,0.032705027292793606,8,0.002543999635377659,0.002809186770308245,0.002617992309273291,1.050106781828187,0.022287622
ENSG00000102001,0.005308935,0.00742362929480996,16.3530742764567,0.0,0.004584554290348322,0.8667582989033817,0.9793513067837419,0.6667799949645996,0.31257131181914233,0.006611074436868198,4.555555555555555,0.07219673977889267,0.06114581,mast cell,0.9188935206486628,3.972701072692871,27,26,0.26882222640715087,0.4692780179402949,0.30205350510515355,0.37037037037037035,0.050290093,0.006415555403925371,7.63899191042497e-05,3.553185031945e-05,1.2060507724890542e-05,0.0003141779532050192,0.0005708389750023798,0.00017888281894891752,6.388042899670684e-05,0.00020172624447001763,8.396198572921734e-05,1.008750498322146e-05,2.1109546296161778e-06,6.814603705063272e-05,0.000321546545345525,0.0019393417255098439,1,0.00014895078706747436,0.00013555187247766813,0.00014261050124737124,1.1184366929592455,0.007070309
ENSG00000102010,0.04213727,0.04055263609762908,7.919957317701272,0.07543921768665313,0.020109222775219985,0.933597689104757,0.989619140625,0.7413346767425537,0.2482844638824463,0.00355326605517594,8.592592592592593,0.5204478550202828,0.50802445,endothelial cell,0.8444465490487906,4.0444841384887695,27,27,0.2722417988845785,0.48381794720108495,0.29490556546656066,0.37037037037037035,0.3805374,0.019304947511320527,0.0018961290669426778,9.372542029669767e-05,2.8088225697971735e-05,0.00011188179114048755,0.0015319211352364081,0.0005699009787805237,6.761910473956526e-05,0.0005863978419601558,2.6640419157606575e-05,4.437308406005732e-05,1.592575365542097e-06,0.0009977457088647269,1.217767349589675e-05,0.005968193025738318,5,0.00042251578920416257,0.00036167340490502196,0.0008017815563567445,3.407158964639175,0.017889908
ENSG00000102057,0.005151117,0.009046868370698305,16.189411343096847,0.0,0.002267422380143975,0.8619437975052683,0.9912544659205845,0.6570315133957636,0.3342229525248209,0.005767954132745433,4.7407407407407405,0.03981679276495134,0.030481197,fibroblast,0.79113035935622,4.275920867919922,27,26,0.31132525207637196,0.497859781632805,0.31696233809110813,0.5185185185185185,0.030351099,0.0073129103968124385,0.0005240752774380837,2.5618274011456928e-05,2.08319930227528e-06,2.167025068762531e-05,0.0005763492341238228,0.0002546913817230783,3.457196623347211e-05,0.0014439018398366376,1.700311543134172e-06,2.00777937779096e-05,8.326822412537855e-08,0.00031328763152377667,9.098594136104434e-06,0.003227209022561502,2,0.00042649764869890836,0.00012870394362117561,0.00021847902786793888,1.7744077944608625,0.0038691598
ENSG00000102096,0.105400436,0.10883989135250453,4.299918393932065,0.3427464135267118,0.0286850024519042,0.7914176859172407,0.9156572024027506,0.5716400742530823,0.34401712814966834,0.0077702429258387044,19.0,0.5920631438201119,0.6527576,plasma cell,0.6883778938880334,4.301018714904785,27,23,0.26658652316020987,0.4965966224142822,0.27898895337085905,0.37037037037037035,0.55579364,0.02707464663076485,0.0025540400116984964,8.108140674411206e-05,0.0002600048849084551,0.00018938387777671543,0.04876547990166684,0.005903447983414066,0.0006715176017765986,0.005751738333877722,0.00021928501556370343,7.675257765942264e-05,1.654298823709832e-05,0.0015024299430172628,8.992341227913233e-05,0.06608162793861962,6,0.0043035269390155565,0.00987163814917796,0.0011299634288910961,1.9514250350578473,0.18602203
ENSG00000102225,0.12852646,0.1942741666372656,2.512570510687293,0.5066797074344425,0.015079615989821176,0.5321015031535722,0.7430009841918945,0.34383467624061986,0.39916630795127467,0.011881496850150277,20.0,0.16179175813854563,0.23725225,intermediate monocyte,0.528356882242056,4.673836708068848,27,3,0.2692717311361896,0.46488885718806316,0.28087615632079743,0.14814814814814814,0.20969303,0.028391819445560833,0.02627994657256207,0.0018611525379886756,0.003753778439252325,0.0027602955491862233,0.040864114317401605,0.012433587251729236,0.010506191615828634,0.030516334003272368,0.0032976631191648574,0.0017043942888785438,0.001958204681672948,0.016868828975010224,0.0018177540280692947,0.15462224538001698,13,0.015471917911267681,0.010229532664250357,0.012170039346501522,0.8928979622936347,0.0850104
ENSG00000102245,0.035877127,0.03029048728900947,10.147261176220328,0.055812128605666124,0.021347008741979045,0.9393102908086904,1.0,0.8335691798817028,0.16643082011829724,0.0018593542054511848,5.888888888888889,0.4693643444392093,0.39452842,"cd4-positive, alpha-beta t cell",0.7763013106126052,4.070770263671875,27,27,0.2227298242145907,0.4461829819523796,0.2904929470668546,0.18518518518518517,0.43635613,0.018849795213016968,1.6445579222442446e-05,6.7347338074896795e-06,1.8085968993306363e-07,1.5375025752780602e-05,0.0035711284857670583,0.0008118590182643084,3.537406913942973e-06,5.8271574340584584e-05,2.1068019835419684e-07,0.0,9.938844900970458e-06,9.141295105490864e-06,7.620113850260008e-07,0.004503585515348382,2,0.000418645046074454,0.0007176473219641364,1.1232875454481998e-05,3.9934143083506486,0.003987714
ENSG00000102287,0.045429606,0.06836308349349689,11.404506507511899,0.11801996672594993,0.01974993999337246,0.874474690534499,0.998576800028483,0.6915022243152965,0.3070745757131865,0.004887383531613118,8.0,0.18939526398503817,0.14794694,endothelial cell of lymphatic vessel,0.7998288227961614,4.094151973724365,27,26,0.28587475323985995,0.45239721458225063,0.297336809247122,0.18518518518518517,0.13200076,0.02178490863380829,0.0036528062916104443,0.00030878019944640387,3.5460934786100806e-08,3.07948004435516e-05,0.00024596539087413987,0.00019600570013258574,0.001206537616928686,0.006657441935225617,0.0002848582650437752,4.1695463496070436e-05,1.6366452374466976e-05,0.0020842491860954297,0.00013039435798076418,0.014855931120586719,4,0.0017914525221900221,0.00020359381617846573,0.0015315021561356054,15.61063742905807,0.00047824756
ENSG00000102312,0.025260108,0.04378072069487522,6.812507444858155,0.011388196023526023,0.00422881851904324,0.6430443708631847,0.8596506679759306,0.4829406304792924,0.3767100374966382,0.007934144654471311,17.0,0.059243935581441205,0.06540037,natural killer cell,0.6680564880371094,4.551954746246338,27,6,0.29590138880407374,0.5031137628271144,0.3001316575565316,0.4444444444444444,0.07128065,0.021769429162097537,0.005872985275724788,0.000328082669783377,6.233878970501255e-05,0.0009416458734802528,0.00805450578327644,0.0019977281768866367,0.0006998082127389812,0.006453868991138912,0.0004503831315532197,0.00036452997543275474,7.817899636304774e-05,0.0032320306480307795,0.00034045846272745837,0.02887654498684166,7,0.002499580350492795,0.0017936441284584805,0.002758217496187911,0.8854411120390793,0.03771526
ENSG00000102393,0.217771,0.23448723232002372,2.5317708479472656,0.8419637851141119,0.027290866395504796,0.6698012427970647,0.904338904789516,0.35837822490268284,0.5459606798868331,0.010791080958953798,20.0,0.5131365832495914,0.709419,macrophage,0.4555076452401968,4.5769362449646,27,8,0.31619818254741144,0.49229457037826435,0.3054432785788294,0.3333333333333333,0.74034816,0.02383992254877782,0.056670384915822325,0.0028274213195030214,0.0016392798665718956,0.004871633360226524,0.1000302671477076,0.016413206861475554,0.006285149020707695,0.06748005928872994,0.001135102808317729,0.0009723382126051668,7.756608082431093e-05,0.030465911645035062,0.0019459392189899306,0.29081425974651676,12,0.023588159994696073,0.021911548049264602,0.024453898357320952,1.3625315053617657,0.14590184
ENSG00000102468,0.008284539,0.011376290557975862,19.066286875913534,0.00858061920713496,0.003342213621645758,0.9221235782406063,0.9896528244018554,0.7497752053397042,0.23987761906215121,0.00259127921924173,3.2962962962962963,0.061285473304359246,0.044636164,smooth muscle cell,0.9457210394052359,3.2837119102478027,27,27,0.2888205331891148,0.41507410578311443,0.2983405939456356,0.1111111111111111,0.050729997,0.007364633606962759,0.0011686688219649105,3.375816728026101e-05,4.996918165395058e-06,0.00019754024288892068,4.958109829656092e-05,8.614888256312205e-05,4.6902734903808734e-06,0.0009027750165801428,5.496620329684168e-06,1.9203166537982907e-06,0.0005202855873325241,0.0005697639802784153,6.909730619990376e-05,0.0036147232320240196,3,0.00022503652664470386,2.8294378749061208e-05,0.0005280209573839571,1.7303274365643746,0.0030748507
ENSG00000102524,0.10590266,0.11506027270666863,4.15600907284062,0.31005623693819406,0.03055566488418064,0.8245299626788686,0.9520865849086216,0.679390811920166,0.2726957729884556,0.004661314320537474,18.51851851851852,0.6131477890137342,0.61265934,monocyte,0.8295201521653396,4.207611560821533,27,25,0.2654215125494119,0.48435920831974866,0.274407312755541,0.2962962962962963,0.5041829,0.027530342123131876,0.0033800586966218193,0.001411976893390244,2.721080740572404e-05,0.0011542735707962004,0.0358703301589076,0.012981557728330628,0.0007402431928915127,0.006666418398239251,0.00016680437927656577,0.0003687200875015735,1.6531482938650328e-05,0.0020289445071866594,0.0001622240603103996,0.06497529396379682,8,0.008046135501680618,0.00788821772069836,0.0017685384344930586,2.021084374394191,0.12805583
ENSG00000102539,0.00012015006,0.00022288707664749638,90.82285679000007,0.0,0.00017062622697586443,0.9691597608048186,1.0,0.9228786627451578,0.07712133725484216,0.0005105339021055239,0.14814814814814814,0.002392824337216696,0.0016639945,neutrophil,0.8639920308039739,4.099100589752197,27,25,0.26546734938095623,0.2627245450220774,0.25705006374929434,0.0,0.0012331355,0.00020223304067451084,1.8371199839696748e-06,0.0,0.0,0.0,4.041570220822823e-06,1.5093034719768267e-06,3.617580988897128e-07,1.6164888868690099e-06,0.0,0.0,0.0,1.0679267605546065e-06,6.523234405955313e-08,1.0499399767142206e-05,0,1.1864769430291291e-06,8.083140441645646e-07,7.348479935878699e-07,0.9294824813872226,0.00011379328
ENSG00000102755,0.23335709,0.13313053561638263,4.368019044958461,0.7482901096343997,0.04443313616554622,0.9114863647861337,0.9856755916888897,0.8068493290951377,0.178826262593752,0.0026326596510637323,15.666666666666666,1.345146223852913,1.7852379,endothelial cell,0.8546163852398212,4.055130958557129,27,27,0.2474499796553959,0.5155473864314835,0.2910886640831585,0.4074074074074074,1.0950375,0.024638454471125466,0.012181182487958757,0.0006761466035684698,4.78328308181049e-06,0.0004967960958726851,0.011080384686979687,0.0025230225147383385,9.696400938175777e-06,0.0020710987178977976,0.00021256368602923183,9.389023293756316e-06,0.0014688143870944506,0.005978043037120552,0.00028027579777032123,0.03699219672234404,7,0.0016786399212301815,0.0025555852241047152,0.005064963463480531,4.3364662030443135,0.005188194
ENSG00000102854,0.023391534,0.02547440809316419,24.778295817825843,0.06726446493908211,0.027319569145638656,0.9640456023722996,1.0,0.8696078387173739,0.1303921612826261,0.0009368943791668588,3.5185185185185186,0.323195797511966,0.3197068,myeloid dendritic cell,0.9001083374023438,3.0103883743286133,27,26,0.26209150383998736,0.4217373617745183,0.28494605058536243,0.1111111111111111,0.21481292,0.009101987896214761,8.11504280335353e-05,2.406155378241953e-06,0.0,5.149793210751582e-05,9.431052601292675e-05,2.2866215620600406e-05,0.00015841449354337485,9.151620101400741e-05,0.0008630907905171626,0.0,1.8798798799416183e-06,4.854901737848268e-05,0.00026751550800998755,0.0016831971474957769,1,7.726069607611414e-05,2.006518289170633e-05,0.0002205277089491014,16.238344937938187,0.0
ENSG00000102882,0.15685092,0.2159700680825535,2.3750285304554057,0.6244317505094741,0.039549722767288166,0.6895065956095062,0.8704427480697632,0.4552968144416809,0.4151459336280823,0.007134602652600445,19.88888888888889,0.34194201859329326,0.4026121,endothelial cell,0.4816454373873197,4.643805027008057,27,12,0.23763507785383642,0.48125307411575136,0.2645482013496326,0.37037037037037035,0.31987473,0.026482604275784395,0.030632500052938428,0.0016877040546384534,0.0024401813754293595,0.001656843806335864,0.028574940299230536,0.005476903229892604,0.009499202904704554,0.035741276005628056,0.002071436186520332,0.0007632379355912911,0.0025962514501787627,0.01699806402768099,0.0023224926147575172,0.14046103394352674,13,0.01273646768748328,0.007290894499794143,0.013240664193939327,0.8741577436260878,0.11855691
ENSG00000102967,0.03899828,0.06485738014856349,4.98738451213815,0.02855981632515237,0.005866999310139619,0.6698960051920785,0.9078428962013938,0.41258056958516437,0.49526232661622943,0.02282174089714365,17.51851851851852,0.118632266376605,0.121172465,endothelial cell of lymphatic vessel,0.8015667108389047,4.509760856628418,27,10,0.29799089216876523,0.5108526667517908,0.2991717685264997,0.37037037037037035,0.1154387,0.026177944131553395,0.00718318217694006,0.0009504650029885405,0.0010885818859256101,0.0021055468804491682,0.007364026066756185,0.0038129896987584757,0.0005637496898113351,0.007610085630991809,0.0003566833928864566,0.0006481281054462531,0.0005263558206087013,0.00398181899672891,0.0004921514115787413,0.036683764759870244,10,0.0035976368825210003,0.00227461228062319,0.003641086424032691,1.0280467268359552,0.058231637
ENSG00000103035,0.43071046,0.46679517289546363,1.261589646697192,1.2154946468494559,0.02993772449444263,0.449478720100254,0.7246475673857189,0.20571147694307215,0.5189360904426468,0.01422677437716745,20.296296296296298,0.29826278473442946,0.72393155,plasma cell,0.32831397423377406,4.727720737457275,27,1,0.20967923196794036,0.40021844603947204,0.2355021616923817,0.14814814814814814,0.48324096,0.004849695663032427,0.15734690328525713,0.005864211570866329,0.01588267199929684,0.007777111110632383,0.2115852722769109,0.05427617822905655,0.02326549851202206,0.13140056930884056,0.012473033688217009,0.007099886383028975,0.006055943666801098,0.0957183086845418,0.005941495022603027,0.7346870837380747,13,0.06039785252990301,0.0500139618406044,0.06847649002323886,0.94043645754612,0.46358207
ENSG00000103222,0.39534792,0.38203048378074383,1.6247722199255281,1.2592734754085542,0.08063714106426058,0.6425695700368363,0.7865625858306885,0.43774281229291645,0.34881977353777205,0.007355996097691816,20.185185185185187,0.6699289956686468,1.2090691,t cell,0.4819239102877103,4.642576217651367,27,6,0.24647792483478423,0.3823354879951496,0.24220792592140292,0.037037037037037035,0.8213832,0.01312556730078925,0.029419209698073493,0.0017136648161494533,0.0003861048524557617,0.0034603178344401403,0.17859434631828805,0.028460653982692194,0.008497422858214119,0.07337057485011661,0.005542165761822109,0.002501489007085329,0.004719477258296227,0.017363491117932568,0.00267218504827113,0.3567011034038372,12,0.03145366881883366,0.03669153312746907,0.014164361282634395,1.1092781974896975,0.55047864
ENSG00000103546,0.0021142566,0.004411636472175588,36.07320387169377,0.0,0.001188407298969858,0.9335839392895513,1.0,0.8016963005065918,0.1983036994934082,0.002522044823311941,1.1481481481481481,0.028989592976198367,0.020640984,endothelial cell,0.9654039969811072,2.975139856338501,27,27,0.32612178041610795,0.453308591489618,0.33973506810392223,0.2222222222222222,0.01975366,0.002762400422159634,2.6051967057355718e-05,1.858674318816048e-06,7.71975391325144e-06,2.250645518781128e-05,1.873582205897473e-05,5.561605901893003e-06,1.1753079480074766e-06,3.717832589610704e-05,7.976015739633951e-07,4.5251503459065864e-07,7.96704397150698e-05,2.029224809109845e-06,1.8227522105756305e-06,0.00020556044562552607,0,1.0569060514570153e-05,6.992427745178402e-06,1.7377495197537418e-05,2.7711911940414846,0.0010897199
ENSG00000103855,0.0737862,0.1131837222840834,5.856403311357224,0.2542247786566063,0.01984340130956193,0.8083052239875791,0.9688220977783203,0.5486698150634766,0.42015228271484373,0.007704281181611595,11.703703703703704,0.26688097114162573,0.2396728,fibroblast,0.6881512128389798,4.315115928649902,27,25,0.28380789457331684,0.4632840899287156,0.28354243361238407,0.18518518518518517,0.16696155,0.025100658382916766,0.013933605767884825,0.0009395438420730913,9.676447018591716e-05,0.0010078617989341466,0.010052145407326843,0.0002945746700318338,0.0011284519385998458,0.025950870264924267,0.0006355147057745646,0.0006414514835716256,0.0005471750310081892,0.007854229285844602,0.0008370000523575835,0.06391918871851733,11,0.005675996969580725,0.0025092303435576896,0.00606704893634625,0.7013416697013741,0.017398784
ENSG00000104267,0.18134306,0.1505315409188583,4.15846114016379,0.4809086097611322,0.07714526002572462,0.8860488095991913,0.9944807353772616,0.6180883646011353,0.3763923707761263,0.006144883475390177,14.74074074074074,0.765934217027594,0.8399689,erythrocyte,0.8812712155855619,3.832123279571533,27,26,0.3143017842777206,0.49802369834429666,0.3044132112352531,0.48148148148148145,0.82523584,0.022676249381487802,0.0023246734056856463,0.0029375901394949463,0.00739958218775293,0.0006863860765382978,0.005314517339434958,0.024495573972059217,0.008244151862381685,0.0027517686538951194,0.0005448149679186635,7.04295759914186e-05,0.00015460816746362647,0.0022016417689322784,0.0008073916305994232,0.05793312974814822,11,0.015271386275523139,0.004751573193960344,0.0012517911364186224,2.0649747251752153,0.07302166
ENSG00000104321,0.011694063,0.013539714459265972,14.532431915235614,0.0,0.0060086406200675815,0.8963850307878478,0.991046805130808,0.6659479141235352,0.32509889100727285,0.005370491780036713,5.185185185185185,0.17347244454770458,0.15572041,"cd8-positive, alpha-beta t cell",0.8692887379572942,3.89337158203125,27,26,0.2610116901842762,0.4676155762590909,0.30203388319245,0.37037037037037035,0.1512929,0.009953285183930804,0.0009608466810434152,4.564103424873206e-06,5.1502603722018174e-05,6.224357483339156e-05,0.0003428742961201662,8.724698621907777e-05,0.00016582596434305095,0.0017460850366059029,2.2810116455891471e-07,2.0315563921039603e-05,3.810674740114855e-05,0.0006797688657398962,1.8615532176022597e-05,0.004178224056714561,3,0.00044258828973363476,8.63076920530753e-05,0.0004050889214923993,2.676162687588978,2.9891919e-05
ENSG00000104365,0.23347019,0.2904467619170056,1.9287359387436283,0.898177304753551,0.025901292966390984,0.5217056858702566,0.6294646263122559,0.3982459439171685,0.23121868239508736,0.005261505883050315,20.074074074074073,0.27427976290126793,0.5072457,endothelial cell,0.331908446091872,4.700331211090088,27,0,0.2403292360670408,0.46974270109031874,0.26011799126341845,0.2222222222222222,0.40298307,0.01654247989485523,0.03713099723622372,0.005849886698643035,0.0019190752773961392,0.008907976507476089,0.12381263381457384,0.02900372564919688,0.011234622733779521,0.04503341932974006,0.005435290636752668,0.002493459959777894,0.0017587488161009588,0.02262338887232254,0.003502566266886429,0.29870579179886975,13,0.026878933510680308,0.02826319269545513,0.018861195970060637,1.0641617510874888,0.22266857
ENSG00000104368,0.17719467,0.14017721644076198,5.276138463931087,0.5738721119032967,0.0214445894382321,0.884515052794451,0.9924090703328451,0.6817125082015991,0.31069656213124597,0.004066174253595478,13.777777777777779,0.8306249831434204,0.925797,endothelial cell,0.7076490108783429,4.054855823516846,27,26,0.2909653022098789,0.523236923999853,0.30216896220121764,0.5555555555555556,0.86918455,0.02192713765443113,0.007995196226142127,0.0003462914755248933,1.6870818535371193e-06,0.0029373474711042015,0.0026494165664312256,0.0006112006693977998,0.0001051678655343018,0.026007014675072073,8.8853366082256e-05,8.306897245207095e-05,3.869821882944878e-05,0.004778471406136368,0.001962474041609615,0.04760488803616992,7,0.005538553629373605,0.0007035351756047529,0.00410536030224977,2.3143649651889415,0.003368092
ENSG00000104687,0.21159573,0.26490876180364736,2.1657632672594396,0.7837498886717692,0.040671867318482,0.6225848047383522,0.819354484821188,0.39974313974380493,0.41961134507738307,0.010687339966268,20.074074074074073,0.32422911605448596,0.45474133,macrophage,0.6848225960364709,4.533120632171631,27,9,0.24205597938604506,0.4539394737348647,0.2572686608782495,0.18518518518518517,0.31462103,0.021529414396185196,0.015421666441458067,0.00492306901628092,0.012651642218963702,0.004666697255547759,0.07188983737039417,0.027549684079850128,0.010337393859959264,0.021883709446057976,0.005309035456005257,0.0016760522726654832,0.0006011892966702057,0.007959185959578426,0.0015751074669758073,0.18644427014040718,13,0.02125280208712444,0.020634994647908404,0.008798088071715155,1.0119922995379864,0.13220046
ENSG00000104689,0.105808295,0.1394726430104639,3.9141366460419156,0.3804127022210096,0.02153040922841197,0.7201911157057274,0.9422459602355957,0.5080911896445535,0.43415477059104224,0.009471785692908092,17.59259259259259,0.27843439091985,0.296093,endothelial cell,0.5163896267230694,4.557582378387451,27,17,0.23734116050469312,0.4702855800322948,0.2764518151247892,0.14814814814814814,0.24685547,0.030365142827593714,0.0014482328532976262,0.0007160930365423883,0.0006765980258696421,0.00048773321576869204,0.028520955846552804,0.0043114539941119315,0.0039736854905916595,0.0012425140927254093,0.0015649333293330252,7.87879159857264e-05,1.6139309191369006e-05,0.000982519185665064,0.0007235931955383658,0.04474323949117371,10,0.0035963354627785455,0.006265217095342648,0.0010464785635148357,0.9186545856483543,0.046672817
ENSG00000104695,0.43849888,0.4492670065954599,1.4321749089805507,1.1996240614740938,0.04322643447479521,0.5525325265594604,0.7850597858428955,0.29089096188545227,0.4941688239574432,0.011798096550195912,20.185185185185187,0.4360946796999476,0.7783493,smooth muscle cell,0.4622017053457407,4.601804256439209,27,1,0.22029648607633162,0.44031864830814454,0.24788228105187032,0.07407407407407407,0.47351456,0.009058351553581678,0.17645582863466716,0.01075919012191188,0.013386630262542623,0.016151742254418757,0.09813517516913955,0.02048398964503016,0.024502658416428395,0.1563480842451688,0.013673498926736994,0.011419490406257619,0.0074213006608748145,0.10227376055216915,0.006747917526393922,0.6577592668217398,13,0.04886240919647736,0.029022619173546642,0.07930450295616566,0.8621057677408455,0.31587127
ENSG00000104783,0.052256756,0.07502533917888769,5.5972397170174695,0.11259910883726898,0.013013737473072905,0.8333761670990024,0.9402795433998108,0.7333573428067294,0.20692220059308142,0.002901921750920111,12.814814814814815,0.24864544054136034,0.21333395,macrophage,0.7072456800020658,4.2758917808532715,27,27,0.2777852399404835,0.4606547123594816,0.28909830206369425,0.18518518518518517,0.15979293,0.025531486095694313,0.000273022582606005,1.1843794210398923e-06,2.7911938306465258e-06,0.00020836688260263356,0.007713579929327905,0.00582651993073302,0.0010884937364477984,0.00033449663173785906,0.00014922925353130418,1.60078121618369e-05,4.6336059948902726e-05,0.00015078414022260328,0.00045285049214600855,0.016263663024717562,3,0.0033067074126484214,0.0015441455337252949,0.00020316572974563658,0.9803747125342703,0.12364433
ENSG00000104833,0.008342322,0.013124564233046076,17.695923043786436,0.013353199649740143,0.0023391012473259884,0.8972603312419424,0.9699993133544922,0.7562486103602818,0.2137507029942104,0.0035856826385415428,4.62962962962963,0.09415552340297133,0.07294647,pericyte,0.9286436667809119,3.607672691345215,27,27,0.2510582521404954,0.5468432141988582,0.3200294973767355,0.6296296296296297,0.06616605,0.007531794005248149,0.0007229312567810098,8.327196992467459e-05,0.00012175798964009298,0.0002495680983412727,0.0003040249876331423,0.00016920516747564684,5.3614904742538916e-06,0.001343979800627511,2.9468428647828744e-06,4.272748808491698e-05,8.19752804430778e-07,0.0003464466138871299,8.05179436373024e-05,0.0034735594021761667,2,0.0003550069910056018,0.00013896837938099364,0.00036890504959623396,2.35819914595004,0.019066274
ENSG00000104848,0.001756219,0.0029756832478439734,25.01651545299755,0.0,0.0013475968183609618,0.8785778213626716,0.9815472633607926,0.7194271087646484,0.26212015459614413,0.005842752398202724,1.962962962962963,0.028463921485469085,0.020544946,intermediate monocyte,0.8504736240093524,4.35165548324585,27,27,0.2779041828937753,0.4239980224943137,0.2989700802712641,0.14814814814814814,0.021654284,0.0026272539976307883,5.046616534736611e-05,7.979622940486481e-06,3.2371515378887904e-06,9.480946578935668e-06,0.000172988233283413,0.00015108064963900952,4.215240578146115e-06,4.4782410911518996e-05,1.582740752049795e-05,2.4119655748717237e-08,1.694867017787862e-05,8.366818931879037e-05,1.8043516221476295e-06,0.000562503159111828,0,8.576137917525239e-05,3.955860358829248e-05,2.6198643582301607e-05,1.7592646779305858,0.00010856125
ENSG00000104870,0.45231014,0.40774838657556345,1.6030156650443264,1.3648199461124564,0.0949392485239687,0.745147903605522,0.8317762823665843,0.6374367078145345,0.19433957455204975,0.0025067716902778584,19.77777777777778,1.0143153462582062,1.5167539,macrophage,0.4853356067950909,4.592203617095947,27,24,0.25645457635618074,0.4709413842693695,0.2518529275775665,0.18518518518518517,0.7565738,0.011796437967638537,0.037773008808261066,0.005256536618556384,0.004895880076119324,0.007651798297262568,0.11008354396199975,0.013029953279312887,0.018870188165730828,0.10719370212176534,0.005089929081698783,0.004044929059581424,0.0004543790903432587,0.021274594917202613,0.0032167356080016604,0.33883517908583594,12,0.03361477351372876,0.02611374112451394,0.018827221734781095,1.5418326718614694,0.2113391
ENSG00000104894,0.38191587,0.2714889717630257,2.3404895101284744,1.1703508725872749,0.12900609463403578,0.7829349143511846,0.9899758100509644,0.6163591585661236,0.3736166514848408,0.0057104167000940715,17.444444444444443,1.1334058046906477,1.7812896,b cell,0.7675016843355619,4.2750325202941895,27,22,0.20454633802548575,0.48785670583796553,0.24872717850701762,0.2962962962962963,0.6753438,0.0209292003337774,0.002928916371466215,0.00020843211212543054,9.559012181244216e-06,0.00289951246456511,0.1727657768023976,0.02825647733983419,3.282495197226507e-05,0.0019952411693778594,5.108736079560476e-05,1.2362940002012616e-05,0.0007315027191371172,0.001644434664971028,0.00013085678367067777,0.2116669846924963,7,0.014537134389384348,0.03466023912019661,0.0020528740541153412,1.426868052761848,0.8144016
ENSG00000104921,0.031029413,0.027762310157517994,14.713026417661572,0.05557930292906585,0.024470599074654056,0.9721377006166924,0.9983570575714111,0.78685847195712,0.21149858561429113,0.0017062548719399698,5.222222222222222,0.4140857000555049,0.36351904,b cell,0.8703747529249924,3.626255750656128,27,27,0.2509297412461662,0.4287801869109619,0.29602715034564364,0.18518518518518517,0.3543243,0.014469349278258522,4.705526189121512e-05,4.0615052183933385e-07,1.4689065615765038e-06,6.170743793356147e-06,0.0006997600727461061,2.457555599426457e-05,3.645419727034256e-07,1.607943969835919e-05,5.007902341262401e-08,6.582723723885011e-07,3.528092708141469e-07,2.9360685678504593e-05,1.4418776422628169e-06,0.0008277443971668032,1,1.561302852861515e-05,0.00014059576177861383,2.074917093641427e-05,8.20301169448908,0.0030715568
